Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
65,53,53,53,52,53,53,53,52,55,55,55,54,59,59,59,54,59,63,63,63,59,60,64,64,64,60,49,41,63,64,49,47,47,32,63,64,49,48,70,65,58,56,79,68,77,43,75,65,45,53,46,65,51,64,63,13,15,33,15,13,B
65,53,53,53,54,53,53,53,54,54,54,54,56,57,57,57,56,61,62,62,62,61,62,63,63,63,62,59,35,67,65,47,52,43,49,62,56,63,65,73,61,40,63,68,68,76,53,55,64,40,52,63,49,66,60,58,15,10,12,14,11,B
65,51,51,51,50,49,49,49,50,49,49,49,52,51,51,51,52,59,59,59,59,59,60,63,63,63,60,54,37,65,60,22,45,36,33,58,55,66,68,56,58,68,55,74,59,74,33,65,63,39,35,51,60,66,62,57,13,9,11,8,8,B
65,56,56,56,58,58,58,58,58,57,57,57,60,58,58,58,60,64,60,60,60,64,64,60,60,60,64,62,42,59,55,37,62,44,40,60,58,73,79,64,63,73,65,59,73,47,38,64,65,58,54,47,58,62,62,63,14,5,13,9,12,B
65,40,40,40,35,37,37,37,35,37,37,37,37,43,43,43,37,49,56,56,56,49,52,63,63,63,52,21,25,64,48,14,29,41,28,35,46,41,32,29,62,70,34,67,56,89,22,63,66,26,36,29,64,65,62,56,1,1,1,1,1,B
65,54,54,54,55,54,54,54,55,54,54,54,58,56,56,56,58,64,62,62,62,64,64,64,64,64,64,64,39,60,56,38,56,58,40,51,59,73,65,63,61,76,66,73,82,70,39,73,61,41,56,47,61,63,66,65,11,6,9,8,9,B
65,52,52,52,54,51,51,51,54,50,50,50,55,51,51,51,55,62,59,59,59,62,63,64,64,64,63,58,30,65,55,41,53,27,32,40,58,76,73,68,59,63,45,77,72,69,43,67,63,55,30,45,54,66,66,62,9,10,9,11,13,B
65,61,61,61,62,61,61,61,62,61,61,61,64,61,61,61,64,64,61,61,61,64,63,62,62,62,63,65,52,62,59,35,67,58,58,60,59,78,75,65,64,47,68,68,80,84,55,60,62,58,60,36,67,56,61,55,15,16,16,8,11,B
65,45,45,45,45,44,44,44,45,47,47,47,47,51,51,51,47,57,59,59,59,57,59,63,63,63,59,36,28,67,62,34,43,30,28,51,47,55,60,68,57,64,42,63,59,70,29,55,59,28,50,30,49,64,70,69,13,13,11,12,7,B
65,62,62,62,64,64,64,64,64,63,63,63,64,61,61,61,64,64,61,61,61,64,64,60,60,60,64,55,60,54,65,55,61,59,33,48,67,77,81,76,67,63,62,71,80,54,55,65,59,62,58,40,62,59,61,57,15,13,16,13,11,B
65,59,59,59,61,59,59,59,61,59,59,59,62,58,58,58,62,63,60,60,60,63,63,62,62,62,63,65,45,57,62,40,66,53,32,54,65,78,79,69,59,68,63,82,72,74,41,69,49,57,49,43,59,62,63,63,12,8,12,6,7,B
65,52,52,52,51,51,51,51,51,50,50,50,52,52,52,52,52,59,59,59,59,59,60,63,63,63,60,45,34,68,54,32,56,41,48,45,55,70,53,45,62,65,62,68,62,65,51,67,67,44,41,62,58,61,65,64,11,13,6,7,8,B
65,61,61,61,63,61,61,61,63,61,61,61,63,60,60,60,63,63,61,61,61,63,63,62,62,62,63,60,56,59,58,47,64,53,46,57,62,76,79,78,60,80,61,84,77,64,56,69,58,63,56,44,55,62,63,62,8,9,6,11,10,B
65,58,58,58,60,59,59,59,60,60,60,60,62,62,62,62,62,63,63,63,63,63,63,62,62,62,63,65,44,61,62,44,59,43,56,63,67,70,62,60,59,61,61,64,74,63,54,63,60,62,60,58,60,64,64,62,8,6,9,6,14,B
65,45,45,45,43,44,44,44,43,44,44,44,46,49,49,49,46,57,58,58,58,57,59,63,63,63,59,34,21,67,55,29,43,29,30,50,55,54,65,50,63,75,47,76,65,65,21,55,63,29,32,44,59,64,68,62,12,13,14,11,9,B
65,50,50,50,46,48,48,48,46,48,48,48,48,52,52,52,48,54,59,59,59,54,56,63,63,63,56,36,35,67,58,29,45,41,31,53,57,50,50,60,63,42,67,78,54,81,40,65,61,31,44,53,65,54,64,62,16,12,6,6,16,B
65,54,54,54,51,51,51,51,51,51,51,51,52,54,54,54,52,59,60,60,60,59,60,63,63,63,60,56,42,65,58,35,47,64,63,57,57,53,62,53,63,44,79,76,66,76,55,64,61,36,42,59,61,59,66,59,10,14,6,8,13,B
65,46,46,46,46,46,46,46,46,48,48,48,48,50,50,50,48,56,57,57,57,56,58,63,63,63,58,42,28,66,47,24,47,33,33,34,52,41,64,64,55,32,40,69,74,82,44,67,60,34,64,31,55,60,66,65,15,10,12,14,15,B
65,48,48,48,52,50,50,50,52,51,51,51,55,54,54,54,55,64,61,61,61,64,64,60,60,60,64,68,26,47,56,37,43,50,34,51,63,68,65,76,63,76,54,72,85,58,32,75,64,46,44,45,53,49,67,64,9,10,7,5,15,B
65,53,53,53,53,54,54,54,53,55,55,55,56,58,58,58,56,59,63,63,63,59,60,64,64,64,60,39,39,62,65,30,54,38,34,65,66,63,71,62,53,55,61,76,68,80,31,62,62,40,53,41,62,65,61,58,9,9,10,13,14,B
65,51,51,51,55,53,53,53,55,54,54,54,58,56,56,56,58,63,60,60,60,63,64,61,61,61,64,62,30,61,59,25,58,45,32,57,58,76,73,61,64,74,48,70,68,57,48,62,66,41,51,39,62,58,62,64,9,13,9,13,12,B
65,58,58,58,63,60,60,60,63,60,60,60,64,60,60,60,64,64,60,60,60,64,63,56,56,56,63,69,51,39,69,41,65,64,67,63,63,75,77,79,64,72,61,62,72,60,36,46,55,63,45,34,51,47,63,66,11,8,5,15,9,B
65,57,57,57,59,59,59,59,59,58,58,58,61,58,58,58,61,63,61,61,61,63,64,63,63,63,64,61,46,56,63,42,63,59,42,52,56,78,77,43,61,67,60,66,68,64,44,76,61,59,56,55,55,63,66,63,13,9,11,9,7,B
65,57,57,57,61,59,59,59,61,59,59,59,63,60,60,60,63,64,59,59,59,64,64,57,57,57,64,68,53,62,67,48,62,39,40,64,62,72,71,63,60,78,53,52,81,49,40,30,45,52,55,51,59,65,64,65,6,12,6,14,11,B
65,42,42,42,43,43,43,43,43,46,46,46,46,51,51,51,46,57,60,60,60,57,59,63,63,63,59,41,25,62,63,32,32,32,29,53,52,53,51,60,64,63,41,66,51,48,28,69,66,30,45,46,49,67,69,66,6,7,8,14,9,B
65,48,48,48,49,49,49,49,49,50,50,50,52,54,54,54,52,59,62,62,62,59,60,63,63,63,60,28,32,63,63,24,52,22,28,55,60,62,66,57,61,60,38,73,80,68,16,60,64,40,40,34,55,65,63,60,10,6,12,11,14,B
65,54,54,54,59,56,56,56,59,57,57,57,60,57,57,57,60,63,61,61,61,63,63,62,62,62,63,63,40,55,62,32,60,49,43,55,61,78,74,72,64,66,40,81,68,73,44,65,59,49,53,45,60,61,60,64,10,14,13,6,7,B
65,50,50,50,47,47,47,47,47,47,47,47,47,49,49,49,47,54,57,57,57,54,56,63,63,63,56,43,36,67,55,45,44,37,40,50,50,62,55,55,53,47,65,80,49,77,47,81,62,32,47,30,56,59,62,61,8,10,10,11,15,B
65,45,45,45,46,46,46,46,46,48,48,48,49,53,53,53,49,57,61,61,61,57,57,63,63,63,57,52,23,62,57,17,48,53,26,55,54,45,38,52,61,55,58,65,67,79,31,72,64,33,54,33,65,65,61,59,7,14,8,11,15,B
65,36,36,36,28,30,30,30,28,29,29,29,29,34,34,34,29,44,50,50,50,44,49,64,64,64,49,19,18,77,41,21,22,22,17,28,31,34,33,34,53,36,33,61,36,91,19,72,60,21,25,30,48,64,66,62,8,9,10,7,14,B
65,51,51,51,58,54,54,54,58,55,55,55,60,56,56,56,60,64,60,60,60,64,64,60,60,60,64,64,31,54,54,34,65,35,36,52,69,79,75,78,59,71,34,58,81,58,29,59,58,52,41,48,59,64,63,60,5,8,14,6,12,B
64,51,51,51,56,54,54,54,56,55,55,55,59,58,58,58,59,63,61,61,61,63,62,59,59,59,62,69,29,46,60,47,58,68,71,62,61,68,65,72,64,70,57,84,80,56,47,64,55,47,51,54,66,62,62,59,8,12,10,7,11,B
64,43,43,43,50,45,45,45,50,46,46,46,52,48,48,48,52,63,58,58,58,63,63,62,62,62,63,68,21,40,53,20,45,28,32,22,56,63,66,60,66,54,21,73,76,79,22,56,65,45,39,31,47,64,69,63,5,13,8,12,6,B
64,39,39,39,36,36,36,36,36,38,38,38,38,44,44,44,38,51,56,56,56,51,53,62,62,62,53,34,23,69,58,23,29,35,30,40,47,35,42,44,51,31,44,66,60,81,28,70,57,15,37,34,59,61,63,58,10,8,14,16,16,B
64,47,47,47,44,44,44,44,44,44,44,44,45,47,47,47,45,54,57,57,57,54,56,62,62,62,56,39,32,65,52,32,48,33,29,41,55,41,42,57,56,44,49,52,61,72,24,62,61,41,32,40,49,66,66,61,7,11,6,13,14,B
64,47,47,47,46,44,44,44,46,43,43,43,48,46,46,46,48,58,56,56,56,58,59,63,63,63,59,53,28,62,47,34,48,41,26,43,44,66,63,61,51,37,47,58,75,86,29,69,60,45,30,47,55,64,64,63,14,13,14,8,15,B
64,41,41,41,34,36,36,36,34,35,35,35,36,40,40,40,36,47,53,53,53,47,51,62,62,62,51,27,21,73,34,30,32,49,32,49,34,43,42,41,63,48,55,39,47,77,35,63,51,27,32,48,56,78,74,52,19,13,17,17,17,B
64,59,59,59,63,62,62,62,63,62,62,62,63,61,61,61,63,62,59,59,59,62,61,55,55,55,61,62,59,38,61,53,63,65,43,58,64,72,76,82,57,91,66,89,83,59,64,45,55,58,62,65,65,56,57,57,13,15,10,7,6,B
64,47,47,47,52,48,48,48,52,50,50,50,54,53,53,53,54,62,61,61,61,62,62,63,63,63,62,66,27,59,62,26,57,29,22,61,60,53,64,55,62,60,27,71,53,69,31,52,67,41,31,34,62,65,66,64,15,11,10,12,7,B
64,53,53,53,50,51,51,51,50,51,51,51,51,54,54,54,51,59,60,60,60,59,60,63,63,63,60,41,40,64,59,36,43,55,62,53,53,60,63,58,62,54,69,67,81,82,54,63,57,40,49,27,66,60,64,63,11,15,7,8,9,B
64,61,61,61,64,63,63,63,64,63,63,63,65,63,63,63,65,63,62,62,62,63,63,62,62,62,63,65,43,60,65,60,70,57,29,64,64,78,76,73,60,84,70,75,67,74,62,67,58,62,63,39,65,58,62,60,6,9,14,9,11,B
64,47,47,47,54,50,50,50,54,52,52,52,58,57,57,57,58,63,63,63,63,63,62,60,60,60,62,68,25,41,64,27,57,43,35,68,64,54,69,59,60,65,37,57,78,68,26,70,62,51,34,36,48,59,63,58,14,9,13,13,14,B
64,50,50,50,54,51,51,51,54,51,51,51,56,51,51,51,56,62,58,58,58,62,63,63,63,63,63,59,31,53,51,25,61,29,32,41,60,77,79,71,58,54,41,72,73,75,24,76,59,46,39,42,56,57,67,65,6,11,15,10,9,B
64,55,55,55,58,56,56,56,58,58,58,58,60,61,61,61,60,63,63,63,63,63,63,63,63,63,63,73,46,63,64,39,56,70,70,64,62,59,58,58,61,66,57,70,69,70,52,66,64,44,65,62,56,61,62,61,13,10,7,16,7,B
64,48,48,48,47,47,47,47,47,48,48,48,47,50,50,50,47,54,56,56,56,54,56,62,62,62,56,43,39,67,49,51,58,44,38,41,59,50,40,60,53,61,61,72,52,71,57,66,61,13,50,51,60,56,67,67,8,13,12,11,13,B
64,43,43,43,39,40,40,40,39,41,41,41,42,46,46,46,42,53,57,57,57,53,55,63,63,63,55,33,25,66,53,20,42,29,29,51,43,42,44,43,59,54,50,56,62,80,36,77,60,30,29,25,40,63,62,63,14,9,6,11,7,B
64,49,49,49,54,52,52,52,54,52,52,52,55,53,53,53,55,61,57,57,57,61,62,62,62,62,62,53,36,64,56,18,69,38,41,41,52,63,62,51,58,68,28,54,56,40,40,58,60,52,46,48,41,63,76,75,9,10,7,14,7,B
64,45,45,45,42,43,43,43,42,43,43,43,44,47,47,47,44,54,57,57,57,54,57,62,62,62,57,33,36,68,55,32,34,29,24,48,41,55,63,65,54,56,38,80,63,69,19,65,66,41,40,39,61,51,68,65,15,12,13,16,9,B
64,52,52,52,51,52,52,52,51,53,53,53,54,58,58,58,54,59,62,62,62,59,59,63,63,63,59,44,35,63,65,45,53,50,43,61,60,51,49,59,61,53,56,70,78,73,34,65,63,49,49,29,64,62,60,61,6,12,16,10,16,B
64,41,41,41,39,40,40,40,39,41,41,41,42,46,46,46,42,54,58,58,58,54,57,63,63,63,57,30,20,61,56,23,29,30,30,48,46,59,63,53,63,55,45,61,56,69,24,60,64,24,35,38,55,68,68,56,5,10,11,10,7,B
64,48,48,48,55,52,52,52,55,52,52,52,55,51,51,51,55,61,57,57,57,61,62,61,61,61,62,58,33,53,44,33,63,33,35,40,60,78,77,63,56,60,30,61,57,58,35,58,62,45,51,39,58,63,72,67,10,9,7,10,8,B
64,57,57,57,61,59,59,59,61,61,61,61,63,62,62,62,63,63,62,62,62,63,62,60,60,60,62,71,45,57,68,51,66,65,41,70,71,60,70,63,57,57,58,64,64,65,42,59,59,56,54,48,53,55,62,62,14,9,12,10,8,B
64,44,44,44,45,44,44,44,45,46,46,46,48,51,51,51,48,58,60,60,60,58,59,63,63,63,59,40,24,57,59,27,47,34,32,58,52,58,58,66,46,69,58,76,74,64,42,77,66,27,40,41,55,72,61,60,14,15,11,12,11,B
64,40,40,40,39,38,38,38,39,39,39,39,42,43,43,43,42,54,55,55,55,54,57,62,62,62,57,33,18,62,51,28,32,25,22,45,42,65,68,60,56,59,37,73,66,77,21,70,55,22,30,31,50,64,64,62,13,10,13,7,6,B
64,61,61,61,63,62,62,62,63,62,62,62,63,61,61,61,63,63,61,61,61,63,63,61,61,61,63,61,56,56,60,43,64,51,56,58,65,80,78,75,59,73,60,81,80,73,63,55,60,58,56,47,58,59,60,55,9,14,13,15,15,B
64,52,52,52,58,55,55,55,58,56,56,56,59,56,56,56,59,62,59,59,59,62,63,60,60,60,63,59,34,52,58,37,60,60,33,53,58,79,83,77,57,69,42,67,71,60,40,69,59,56,54,44,56,59,63,63,15,10,7,14,14,B
64,41,41,41,37,38,38,38,37,37,37,37,38,41,41,41,38,51,54,54,54,51,54,62,62,62,54,26,23,58,41,20,34,22,20,37,40,51,56,46,65,33,48,52,56,86,29,65,62,24,29,37,53,64,66,58,12,7,9,13,13,B
64,50,50,50,55,51,51,51,55,53,53,53,58,55,55,55,58,62,59,59,59,62,62,59,59,59,62,67,28,59,65,23,57,64,53,62,60,74,78,70,46,67,50,60,78,71,41,53,54,44,38,41,52,51,62,65,8,7,12,14,6,B
64,43,43,43,39,40,40,40,39,39,39,39,41,42,42,42,41,53,54,54,54,53,57,63,63,63,57,30,22,65,49,31,31,36,23,38,38,60,75,38,55,42,45,72,54,79,20,58,59,32,38,36,46,62,67,66,13,10,10,16,11,B
64,39,39,39,34,36,36,36,34,36,36,36,36,40,40,40,36,48,53,53,53,48,52,63,63,63,52,25,20,69,46,24,23,23,25,39,46,50,53,31,58,30,32,64,41,90,22,65,53,21,33,32,50,64,64,61,15,11,8,14,8,B
64,53,53,53,57,56,56,56,57,56,56,56,59,58,58,58,59,63,61,61,61,63,63,60,60,60,63,66,33,44,58,48,57,59,42,55,61,68,71,60,63,65,54,58,73,61,43,71,65,60,56,41,53,53,64,63,9,12,13,8,11,B
64,56,56,56,59,58,58,58,59,59,59,59,60,59,59,59,60,63,60,60,60,63,62,59,59,59,62,63,52,50,62,48,67,61,32,58,56,67,66,59,58,62,62,56,70,53,61,60,59,48,59,46,52,60,62,69,7,8,8,14,5,B
64,57,57,57,60,59,59,59,60,59,59,59,61,59,59,59,61,63,60,60,60,63,62,59,59,59,62,63,48,59,63,42,64,51,37,57,61,69,70,73,56,68,52,52,75,63,54,50,59,60,53,42,55,55,64,61,6,11,11,13,13,B
64,45,45,45,48,47,47,47,48,49,49,49,51,52,52,52,51,58,60,60,60,58,59,63,63,63,59,28,18,64,54,29,63,28,38,56,68,65,64,60,65,70,33,79,66,74,20,66,63,25,32,40,59,43,68,65,9,14,11,13,14,B
64,42,42,42,34,37,37,37,34,36,36,36,37,43,43,43,37,49,55,55,55,49,51,62,62,62,51,25,33,73,45,27,32,26,27,51,34,36,36,33,58,41,43,76,69,82,27,81,61,28,33,32,60,63,58,55,13,11,11,12,14,B
64,44,44,44,45,44,44,44,45,46,46,46,47,48,48,48,47,58,57,57,57,58,61,63,63,63,61,28,21,69,66,33,40,32,20,35,48,78,80,76,62,68,31,75,68,73,30,50,62,20,36,34,55,55,65,65,10,8,11,15,10,B
64,47,47,47,48,47,47,47,48,48,48,48,51,51,51,51,51,59,59,59,59,59,61,63,63,63,61,45,24,64,59,33,45,28,35,54,58,69,73,57,55,71,49,80,67,73,32,54,59,32,38,53,59,57,69,63,10,14,10,11,13,B
64,57,57,57,58,57,57,57,58,57,57,57,60,58,58,58,60,63,60,60,60,63,63,62,62,62,63,61,41,62,58,38,62,51,59,52,61,72,74,60,57,73,62,77,79,69,54,58,60,54,54,46,53,62,62,61,16,11,14,7,9,B
64,51,51,51,55,52,52,52,55,52,52,52,57,53,53,53,57,63,59,59,59,63,63,63,63,63,63,62,32,55,55,29,62,33,38,46,57,74,76,66,57,56,46,88,68,65,35,65,61,49,42,41,58,60,68,66,16,7,10,13,10,B
64,48,48,48,48,49,49,49,48,50,50,50,50,52,52,52,50,56,58,58,58,56,58,62,62,62,58,27,20,62,61,25,53,30,28,43,56,66,66,64,58,64,50,70,56,71,39,52,63,42,46,47,48,61,66,63,10,6,13,14,11,B
64,43,43,43,41,41,41,41,41,42,42,42,46,48,48,48,46,55,58,58,58,55,57,62,62,62,57,41,21,72,65,29,38,32,29,59,45,60,58,48,48,62,45,66,72,71,19,71,48,29,32,36,50,63,71,58,7,12,10,9,11,B
64,54,54,54,56,56,56,56,56,58,58,58,57,59,59,59,57,61,62,62,62,61,61,62,62,62,61,43,41,53,64,48,55,47,38,58,57,75,70,74,64,65,55,84,68,67,49,68,62,51,58,43,53,60,63,63,6,5,8,10,8,B
64,51,51,51,57,54,54,54,57,56,56,56,59,57,57,57,59,64,62,62,62,64,64,63,63,63,64,63,33,54,58,48,57,57,60,55,60,75,75,73,63,61,45,72,74,71,41,66,69,43,59,31,59,59,62,64,9,16,13,13,11,B
64,50,50,50,58,55,55,55,58,57,57,57,60,58,58,58,60,63,59,59,59,63,63,58,58,58,63,65,32,54,62,27,61,34,34,57,60,77,75,74,53,82,32,63,75,50,34,58,58,60,53,41,53,59,65,61,9,8,13,13,13,B
64,56,56,56,59,57,57,57,59,58,58,58,60,58,58,58,60,63,61,61,61,63,62,61,61,61,62,65,57,47,59,48,54,49,44,56,64,64,67,71,55,71,47,73,77,73,46,66,62,58,55,42,60,62,61,64,1,1,1,1,1,B
64,54,54,54,58,56,56,56,58,57,57,57,60,57,57,57,60,63,60,60,60,63,63,61,61,61,63,59,35,58,60,34,61,50,36,55,61,76,76,71,64,69,43,62,72,63,34,67,57,60,51,41,57,57,64,62,7,12,13,15,14,B
64,57,57,57,60,57,57,57,60,57,57,57,61,57,57,57,61,63,59,59,59,63,63,59,59,59,63,60,48,59,60,40,65,57,40,58,62,82,77,91,58,80,56,74,82,62,51,56,53,51,37,46,46,60,60,62,10,13,7,13,12,B
64,58,58,58,58,58,58,58,58,56,56,56,59,55,55,55,59,62,59,59,59,62,63,62,62,62,63,53,49,56,45,39,60,37,32,48,59,81,82,76,60,69,68,63,73,68,47,65,63,53,59,47,55,67,65,60,12,7,12,14,10,B
64,49,49,49,56,52,52,52,56,54,54,54,57,55,55,55,57,63,60,60,60,63,63,62,62,62,63,61,29,54,61,31,59,49,27,49,58,76,67,78,64,76,36,75,70,65,31,69,59,49,48,36,60,63,64,63,6,13,9,11,13,B
64,50,50,50,51,50,50,50,51,50,50,50,53,52,52,52,53,61,60,60,60,61,62,62,62,62,62,41,36,52,60,30,49,41,32,56,52,82,71,74,63,67,46,82,73,63,38,66,65,45,27,38,62,65,63,64,8,8,11,15,8,B
64,49,49,49,47,48,48,48,47,51,51,51,48,55,55,55,48,53,60,60,60,53,55,63,63,63,55,39,46,70,68,44,49,33,31,64,56,44,37,39,59,65,60,66,34,76,51,57,62,12,57,26,58,53,67,67,7,6,16,15,6,B
64,49,49,49,56,53,53,53,56,55,55,55,59,57,57,57,59,63,60,60,60,63,63,58,58,58,63,66,38,42,60,42,55,29,33,58,57,77,76,65,53,71,39,66,75,63,39,55,60,45,59,39,59,53,64,69,6,14,16,15,15,B
64,55,55,55,60,57,57,57,60,56,56,56,60,55,55,55,60,63,58,58,58,63,62,58,58,58,62,70,47,48,58,23,64,67,32,51,63,73,72,64,55,71,58,59,69,59,47,55,54,57,42,40,50,60,63,65,8,15,14,9,7,B
64,59,59,59,59,58,58,58,59,57,57,57,61,58,58,58,61,63,61,61,61,63,63,62,62,62,63,61,54,63,62,44,62,50,37,59,60,73,77,68,58,65,58,70,76,70,42,68,60,52,48,38,60,55,63,61,7,15,13,14,11,B
64,45,45,45,44,44,44,44,44,44,44,44,46,48,48,48,46,58,57,57,57,58,60,63,63,63,60,42,25,64,53,37,39,36,36,44,51,58,62,49,62,61,50,66,60,59,32,59,65,34,36,46,57,64,68,67,10,9,5,11,13,B
64,51,51,51,57,54,54,54,57,53,53,53,57,51,51,51,57,62,55,55,55,62,62,60,60,60,62,66,28,60,62,27,63,48,36,27,60,73,71,63,55,59,39,56,53,57,33,51,58,60,41,42,55,59,68,66,12,6,8,11,10,B
64,50,50,50,48,47,47,47,48,47,47,47,50,51,51,51,50,60,60,60,60,60,62,66,66,66,62,45,38,74,63,32,41,35,35,51,56,63,67,52,64,49,40,75,75,89,37,53,59,30,29,37,55,66,63,65,11,11,7,10,12,B
64,46,46,46,44,44,44,44,44,45,45,45,46,50,50,50,46,59,59,59,59,59,61,63,63,63,61,41,23,58,67,39,26,38,27,46,49,67,66,58,62,46,59,67,71,76,43,56,62,27,39,52,62,63,63,64,11,13,14,15,9,B
64,51,51,51,48,49,49,49,48,50,50,50,48,52,52,52,48,52,58,58,58,52,54,62,62,62,54,45,34,61,58,38,45,46,60,60,55,48,44,58,63,57,68,76,30,77,58,70,59,41,48,50,60,65,58,59,11,13,12,14,8,B
64,47,47,47,49,48,48,48,49,49,49,49,52,53,53,53,52,59,59,59,59,59,60,63,63,63,60,60,21,64,52,42,51,35,36,54,54,55,65,64,59,69,56,61,68,75,41,68,61,33,56,42,59,62,64,62,9,13,14,9,11,B
64,46,46,46,44,45,45,45,44,46,46,46,47,49,49,49,47,56,58,58,58,56,58,62,62,62,58,41,29,60,57,37,34,35,33,45,59,55,54,52,57,51,46,69,59,70,25,60,63,37,42,45,47,60,66,63,10,7,8,7,12,B
64,57,57,57,53,56,56,56,53,54,54,54,55,58,58,58,55,60,63,63,63,60,62,64,64,64,62,32,57,66,58,29,55,29,35,65,59,58,65,50,64,64,50,71,80,61,42,62,63,59,36,33,62,60,73,67,11,8,7,11,7,B
64,38,38,38,34,36,36,36,34,38,38,38,37,45,45,45,37,48,56,56,56,48,50,62,62,62,50,29,19,64,56,20,28,21,20,45,51,29,29,23,60,38,40,43,34,83,21,70,59,19,41,23,50,73,63,49,8,14,13,7,16,B
64,48,48,48,55,52,52,52,55,53,53,53,57,52,52,52,57,63,56,56,56,63,62,58,58,58,62,62,28,46,58,36,61,42,33,30,56,71,72,65,63,74,34,63,70,48,26,54,64,59,45,44,57,58,64,62,12,7,12,10,10,B
64,62,62,62,58,60,60,60,58,59,59,59,59,60,60,60,59,59,61,61,61,59,59,63,63,63,59,53,62,66,62,43,52,44,35,61,65,49,67,59,57,67,65,78,71,81,61,69,56,65,55,44,66,53,62,60,13,10,6,8,7,B
64,50,50,50,47,48,48,48,47,47,47,47,48,50,50,50,48,57,58,58,58,57,59,62,62,62,59,29,34,62,53,34,43,34,31,49,55,67,74,56,55,59,63,71,70,74,48,67,64,35,35,38,53,62,60,62,6,15,7,6,9,B
64,60,60,60,63,61,61,61,63,60,60,60,63,58,58,58,63,62,57,57,57,62,62,56,56,56,62,60,58,49,63,46,58,59,55,57,58,85,89,77,63,77,57,61,69,50,49,53,46,63,52,51,53,58,63,62,10,10,14,9,7,B
64,55,55,55,54,53,53,53,54,53,53,53,54,55,55,55,54,59,60,60,60,59,60,62,62,62,60,54,50,62,60,31,54,31,28,54,58,62,50,62,62,58,56,83,56,71,33,59,72,54,40,46,56,45,67,63,9,10,6,15,16,B
64,50,50,50,56,54,54,54,56,55,55,55,59,57,57,57,59,63,60,60,60,63,63,61,61,61,63,65,29,58,60,33,62,60,68,56,61,67,68,52,59,71,33,57,68,58,29,62,58,54,57,66,59,62,66,66,9,8,12,7,7,B
64,57,57,57,59,58,58,58,59,59,59,59,61,62,62,62,61,63,63,63,63,63,63,62,62,62,63,64,52,59,64,41,61,47,53,64,62,54,61,61,62,72,60,74,76,58,52,69,64,57,56,60,58,58,67,61,8,12,6,9,6,B
64,47,47,47,46,46,46,46,46,47,47,47,48,51,51,51,48,57,59,59,59,57,58,63,63,63,58,57,24,62,55,29,37,46,32,51,58,53,45,58,59,73,63,76,60,74,50,72,63,39,41,46,61,63,62,61,7,14,16,9,7,B
64,51,51,51,53,52,52,52,53,53,53,53,56,56,56,56,56,61,61,61,61,61,62,63,63,63,62,54,36,58,61,30,54,37,40,51,55,62,63,62,58,60,43,71,75,72,34,61,66,54,53,42,58,58,66,63,14,13,13,14,8,B
64,51,51,51,56,55,55,55,56,56,56,56,59,58,58,58,59,63,61,61,61,63,62,59,59,59,62,63,27,40,62,25,57,52,30,63,55,74,76,64,61,73,56,61,68,57,44,59,63,60,52,40,57,66,60,61,9,15,15,9,8,B
64,51,51,51,56,53,53,53,56,56,56,56,58,57,57,57,58,62,60,60,60,62,63,63,63,63,63,61,35,62,62,24,55,28,35,51,62,66,72,67,62,54,28,59,70,74,49,64,53,46,56,40,50,61,64,68,13,11,15,15,7,B
64,50,50,50,45,47,47,47,45,47,47,47,46,49,49,49,46,52,57,57,57,52,54,63,63,63,54,33,41,70,51,41,42,37,38,57,51,57,48,53,57,64,59,76,43,72,43,68,61,39,42,40,60,66,65,56,13,9,15,6,8,B
64,45,45,45,46,44,44,44,46,45,45,45,49,49,49,49,49,59,59,59,59,59,60,62,62,62,60,43,23,59,56,33,48,42,25,57,53,65,68,60,63,56,38,58,72,75,26,70,62,29,25,41,59,58,65,62,10,14,14,7,11,B
64,52,52,52,57,53,53,53,57,55,55,55,58,57,57,57,58,63,60,60,60,63,63,60,60,60,63,69,39,65,68,37,54,56,48,56,68,61,65,69,59,67,38,62,65,54,40,55,60,46,43,42,57,57,62,64,12,13,11,14,11,B
64,54,54,54,51,53,53,53,51,54,54,54,53,58,58,58,53,58,62,62,62,58,59,63,63,63,59,40,40,62,64,36,50,66,68,65,63,51,61,50,59,56,72,65,61,74,60,50,58,34,56,45,63,69,64,63,15,12,15,14,13,B
64,57,57,57,61,61,61,61,61,62,62,62,62,62,62,62,62,63,63,63,63,63,63,61,61,61,63,53,49,48,62,41,65,64,57,61,62,70,67,64,66,67,50,50,70,60,58,55,67,65,60,40,45,58,68,63,12,10,10,14,7,B
64,56,56,56,62,60,60,60,62,61,61,61,63,61,61,61,63,63,61,61,61,63,62,58,58,58,62,66,48,43,63,42,63,61,47,59,62,77,77,76,57,84,57,80,79,56,48,66,59,57,65,36,56,58,58,57,8,7,8,12,10,B
