LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
51,51,51,48,50,50,50,48,49,49,49,47,42,42,42,47,35,34,34,34,35,34,32,32,32,34,22,54,54,50,37,42,29,24,26,50,69,58,62,48,57,41,58,59,57,44,43,18,59,44,51,46,15,16,14,6,9,6,12,11,53
51,51,51,52,51,51,51,52,49,49,49,50,45,45,45,50,48,45,45,45,48,48,46,46,46,48,46,57,40,43,33,54,32,29,32,52,59,63,69,57,74,46,65,50,54,40,52,54,56,38,55,40,37,42,41,12,14,9,10,10,53
52,52,52,49,51,51,51,49,50,50,50,49,46,46,46,49,36,38,38,38,36,35,35,35,35,35,29,55,58,54,45,56,26,25,51,54,55,55,56,42,68,53,68,54,46,45,54,17,49,41,54,49,31,16,15,13,5,11,13,6,53
52,52,52,50,51,51,51,50,50,50,50,49,45,45,45,49,36,34,34,34,36,35,31,31,31,35,36,60,57,50,35,47,39,30,36,55,52,54,55,49,79,46,61,59,46,53,30,15,50,46,63,44,17,19,14,13,6,9,7,6,53
48,48,48,52,50,50,50,52,50,50,50,51,42,42,42,51,39,34,34,34,39,36,30,30,30,36,49,54,29,51,36,52,43,47,33,48,76,74,66,34,80,56,42,41,36,37,53,19,51,48,56,41,14,24,24,12,11,9,7,10,53
51,51,51,46,48,48,48,46,44,44,44,45,38,38,38,45,33,29,29,29,33,32,29,29,29,32,28,54,49,34,34,45,32,25,28,48,64,66,52,47,50,56,61,60,64,44,36,10,50,36,52,45,12,13,15,14,12,10,6,14,52
51,51,51,49,49,49,49,49,47,47,47,47,41,41,41,47,35,32,32,32,35,34,30,30,30,34,31,53,49,38,54,47,49,42,36,48,70,74,71,44,66,52,59,58,54,56,29,16,48,43,57,45,19,16,14,14,5,7,7,5,52
50,50,50,46,48,48,48,46,46,46,46,44,41,41,41,44,33,32,32,32,33,32,32,32,32,32,29,57,52,43,39,47,38,32,32,47,35,57,61,48,61,48,71,54,64,54,33,17,51,42,61,45,15,13,19,11,10,10,7,8,52
51,51,51,52,51,51,51,52,50,50,50,51,44,44,44,51,38,33,33,33,38,36,29,29,29,36,40,52,46,49,40,52,38,26,39,44,78,77,67,45,58,49,60,66,50,50,30,15,49,47,55,47,12,16,12,9,12,9,12,12,52
51,51,51,45,47,47,47,45,44,44,44,44,39,39,39,44,34,33,33,33,34,34,36,36,36,34,27,54,66,35,42,49,25,20,28,43,47,54,46,45,66,52,67,61,62,41,51,19,54,44,52,42,23,18,22,15,12,14,7,11,52
50,50,50,47,48,48,48,47,46,46,46,46,40,40,40,46,34,32,32,32,34,33,32,32,32,33,26,52,50,42,38,51,31,34,31,46,63,55,51,46,55,46,62,57,72,44,38,11,51,40,58,42,17,18,19,13,6,6,10,7,51
49,49,49,47,48,48,48,47,46,46,46,46,40,40,40,46,35,31,31,31,35,34,30,30,30,34,33,58,55,42,37,42,32,26,33,44,59,62,61,52,78,46,67,55,40,46,29,13,47,44,57,42,29,11,15,13,13,9,8,7,51
50,50,50,51,50,50,50,51,50,50,50,51,47,47,47,51,43,40,40,40,43,41,37,37,37,41,50,49,47,51,39,48,38,37,48,45,64,61,59,55,59,48,57,55,56,48,25,34,52,47,47,50,36,23,20,5,5,13,11,8,51
50,50,50,47,48,48,48,47,45,45,45,46,40,40,40,46,35,32,32,32,35,34,32,32,32,34,31,53,51,36,38,47,35,33,32,41,67,73,53,47,63,43,63,60,66,49,33,19,49,45,58,43,19,16,11,9,6,10,15,8,51
49,49,49,49,49,49,49,49,48,48,48,47,42,42,42,47,35,34,34,34,35,34,33,33,33,34,41,50,49,42,43,52,39,28,33,52,56,60,58,45,56,45,50,41,52,48,49,17,50,45,49,42,17,26,15,12,9,14,7,9,51
50,50,50,50,50,50,50,50,47,47,47,48,39,39,39,48,36,30,30,30,36,35,29,29,29,35,31,53,40,34,36,51,31,26,30,48,83,79,54,44,61,46,57,48,48,44,25,18,53,41,54,35,19,17,18,10,9,14,13,11,50
48,48,48,49,48,48,48,49,49,49,49,48,43,43,43,48,36,34,34,34,36,33,30,30,30,33,34,55,36,49,49,54,45,40,40,43,69,59,73,47,79,49,55,51,56,42,46,24,39,49,47,47,20,10,11,9,9,11,8,14,50
49,49,49,45,47,47,47,45,45,45,45,44,40,40,40,44,35,34,34,34,35,34,35,35,35,34,25,52,49,42,34,41,36,33,28,41,57,68,46,47,55,55,59,51,56,47,50,18,48,48,50,41,35,19,16,5,6,8,9,8,50
47,47,47,43,45,45,45,43,43,43,43,42,37,37,37,42,31,29,29,29,31,31,29,29,29,31,18,54,47,35,34,39,36,28,20,47,54,57,55,47,61,52,65,56,48,30,28,15,48,44,43,48,27,12,12,12,12,11,15,13,49
47,47,47,47,46,46,46,47,45,45,45,46,39,39,39,46,36,32,32,32,36,35,31,31,31,35,44,50,39,42,40,51,34,32,32,52,61,60,52,21,71,64,42,40,48,34,33,22,44,47,50,46,20,25,27,14,6,14,8,9,47
