id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
1915,65,1915,62,62,62,63,63,63,63,63,62,62,62,62,61,61,61,62,62,64,64,64,62,62,66,66,66,62,59,58,63,66,56,69,65,58,60,69,65,66,66,55,71,68,79,49,66,65,72,69,59,54,55,63,69,65,61,14,9,7,6,10,V
1916,65,1916,62,62,62,64,64,64,64,64,63,63,63,64,61,61,61,64,64,61,61,61,64,64,60,60,60,64,55,60,54,65,55,61,59,33,48,67,77,81,76,67,63,62,71,80,54,55,65,59,62,58,40,62,59,61,57,15,13,16,13,11,B
1917,65,1917,59,59,59,61,59,59,59,61,59,59,59,62,58,58,58,62,63,60,60,60,63,63,62,62,62,63,65,45,57,62,40,66,53,32,54,65,78,79,69,59,68,63,82,72,74,41,69,49,57,49,43,59,62,63,63,12,8,12,6,7,B
1918,65,1918,52,52,52,51,51,51,51,51,50,50,50,52,52,52,52,52,59,59,59,59,59,60,63,63,63,60,45,34,68,54,32,56,41,48,45,55,70,53,45,62,65,62,68,62,65,51,67,67,44,41,62,58,61,65,64,11,13,6,7,8,B
1919,65,1919,61,61,61,63,61,61,61,63,61,61,61,63,60,60,60,63,63,61,61,61,63,63,62,62,62,63,60,56,59,58,47,64,53,46,57,62,76,79,78,60,80,61,84,77,64,56,69,58,63,56,44,55,62,63,62,8,9,6,11,10,B
1920,65,1920,58,58,58,60,59,59,59,60,60,60,60,62,62,62,62,62,63,63,63,63,63,63,62,62,62,63,65,44,61,62,44,59,43,56,63,67,70,62,60,59,61,61,64,74,63,54,63,60,62,60,58,60,64,64,62,8,6,9,6,14,B
1921,65,1921,65,65,65,64,64,64,64,64,63,63,63,64,60,60,60,64,56,54,54,54,56,54,51,51,51,54,54,64,64,64,61,62,45,44,57,60,76,79,78,66,72,62,63,85,66,59,62,38,68,58,56,61,48,41,32,16,11,8,15,11,V
1922,65,1922,63,63,63,60,61,61,61,60,58,58,58,58,50,50,50,58,46,42,42,42,46,44,44,44,44,44,52,65,71,56,58,63,57,27,26,62,67,71,54,58,53,61,63,56,78,58,62,26,60,53,60,61,28,21,25,11,9,9,10,11,N
1923,65,1923,45,45,45,43,44,44,44,43,44,44,44,46,49,49,49,46,57,58,58,58,57,59,63,63,63,59,34,21,67,55,29,43,29,30,50,55,54,65,50,63,75,47,76,65,65,21,55,63,29,32,44,59,64,68,62,12,13,14,11,9,B
1924,65,1924,59,59,59,60,60,60,60,60,62,62,62,61,63,63,63,61,60,62,62,62,60,58,59,59,59,58,63,55,50,65,50,62,63,68,64,64,50,45,71,63,74,68,68,75,67,60,61,57,62,65,67,60,62,59,52,14,7,11,7,14,V
1925,65,1925,64,64,64,61,64,64,64,61,64,64,64,60,60,60,60,60,46,48,48,48,46,45,42,42,42,45,37,66,61,64,69,59,51,53,61,67,70,54,74,61,77,69,71,64,52,64,50,32,70,62,67,47,26,26,29,14,9,11,11,8,N
1926,65,1926,61,61,61,64,63,63,63,64,62,62,62,64,58,58,58,64,55,51,51,51,55,53,47,47,47,53,62,58,48,63,47,70,55,40,49,69,76,77,69,58,65,59,54,64,63,52,51,42,60,56,49,54,36,39,38,7,8,8,8,15,V
1927,65,1927,54,54,54,54,55,55,55,54,56,56,56,57,59,59,59,57,61,64,64,64,61,62,64,64,64,62,47,41,64,64,27,50,30,30,57,65,58,62,64,60,66,53,72,74,66,34,70,66,53,59,31,67,67,63,62,15,13,12,11,10,V
1928,65,1928,50,50,50,46,48,48,48,46,48,48,48,48,52,52,52,48,54,59,59,59,54,56,63,63,63,56,36,35,67,58,29,45,41,31,53,57,50,50,60,63,42,67,78,54,81,40,65,61,31,44,53,65,54,64,62,16,12,6,6,16,B
1929,65,1929,56,56,56,58,58,58,58,58,60,60,60,60,62,62,62,60,62,64,64,64,62,63,63,63,63,63,51,42,65,67,31,62,38,36,65,64,63,65,68,69,72,60,68,63,62,51,62,70,45,61,47,68,64,58,61,12,13,8,6,11,V
1930,65,1930,63,63,63,58,60,60,60,58,57,57,57,57,52,52,52,57,45,44,44,44,45,43,43,43,43,43,38,66,68,51,53,59,34,25,40,63,61,67,60,63,68,64,81,76,74,46,57,26,67,49,64,61,25,25,20,11,7,12,13,6,N
1931,65,1931,55,55,55,58,56,56,56,58,57,57,57,59,59,59,59,59,64,64,64,64,64,65,64,64,64,65,59,40,48,60,53,54,61,37,63,61,78,77,77,62,84,65,80,67,61,53,77,67,51,52,50,77,65,67,65,9,10,6,14,6,V
1932,65,1932,61,61,61,63,64,64,64,63,64,64,64,62,60,60,60,62,52,53,53,53,52,50,46,46,46,50,37,61,42,67,66,68,64,45,62,67,78,75,86,61,89,65,69,63,33,59,49,48,67,49,53,55,48,46,19,9,10,8,8,9,V
1933,65,1933,54,54,54,51,51,51,51,51,51,51,51,52,54,54,54,52,59,60,60,60,59,60,63,63,63,60,56,42,65,58,35,47,64,63,57,57,53,62,53,63,44,79,76,66,76,55,64,61,36,42,59,61,59,66,59,10,14,6,8,13,B
1934,65,1934,59,59,59,64,64,64,64,64,66,66,66,63,63,63,63,63,58,61,61,61,58,57,60,60,60,57,46,54,44,70,42,73,54,43,60,70,68,71,74,58,71,49,70,42,69,46,71,62,65,68,45,69,53,65,45,16,9,12,10,6,V
1935,65,1935,46,46,46,46,46,46,46,46,48,48,48,48,50,50,50,48,56,57,57,57,56,58,63,63,63,58,42,28,66,47,24,47,33,33,34,52,41,64,64,55,32,40,69,74,82,44,67,60,34,64,31,55,60,66,65,15,10,12,14,15,B
1936,65,1936,48,48,48,52,50,50,50,52,51,51,51,55,54,54,54,55,64,61,61,61,64,64,60,60,60,64,68,26,47,56,37,43,50,34,51,63,68,65,76,63,76,54,72,85,58,32,75,64,46,44,45,53,49,67,64,9,10,7,5,15,B
1937,65,1937,53,53,53,53,54,54,54,53,55,55,55,56,58,58,58,56,59,63,63,63,59,60,64,64,64,60,39,39,62,65,30,54,38,34,65,66,63,71,62,53,55,61,76,68,80,31,62,62,40,53,41,62,65,61,58,9,9,10,13,14,B
1938,65,1938,64,64,64,59,60,60,60,59,56,56,56,56,48,48,48,56,41,38,38,38,41,39,36,36,36,39,47,71,48,49,54,46,47,49,37,64,73,82,69,74,48,62,60,54,77,62,51,15,65,33,55,53,17,14,11,11,12,10,10,16,N
1939,65,1939,51,51,51,55,53,53,53,55,54,54,54,58,56,56,56,58,63,60,60,60,63,64,61,61,61,64,62,30,61,59,25,58,45,32,57,58,76,73,61,64,74,48,70,68,57,48,62,66,41,51,39,62,58,62,64,9,13,9,13,12,B
1940,65,1940,60,60,60,63,63,63,63,63,64,64,64,64,63,63,63,64,61,61,61,61,61,60,57,57,57,60,61,52,52,67,57,65,62,57,59,72,70,60,72,61,74,59,49,70,64,45,60,58,66,67,47,62,56,55,52,8,11,9,10,7,V
1941,65,1941,61,61,61,62,63,63,63,62,64,64,64,62,63,63,63,62,59,60,60,60,59,58,56,56,56,58,45,60,56,72,47,61,45,49,65,66,69,72,66,64,79,63,59,58,49,58,66,49,59,66,55,59,49,57,62,11,12,6,14,9,V
1942,65,1942,58,58,58,63,60,60,60,63,60,60,60,64,60,60,60,64,64,60,60,60,64,63,56,56,56,63,69,51,39,69,41,65,64,67,63,63,75,77,79,64,72,61,62,72,60,36,46,55,63,45,34,51,47,63,66,11,8,5,15,9,B
1943,65,1943,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,63,62,63,63,63,62,62,63,63,63,62,62,64,66,65,58,61,47,33,64,64,65,55,75,59,72,65,83,77,75,63,73,67,66,63,56,62,51,58,60,13,7,8,15,11,V
1944,65,1944,55,55,55,57,59,59,59,57,61,61,61,60,64,64,64,60,60,63,63,63,60,59,59,59,59,59,39,46,52,70,39,61,42,41,68,63,56,63,64,62,69,50,55,74,63,48,58,64,58,65,42,64,65,56,53,5,14,7,7,11,V
1945,65,1945,50,50,50,47,48,48,48,47,50,50,50,48,55,55,55,48,56,63,63,63,56,58,66,66,66,58,35,45,69,69,34,39,49,49,62,53,40,52,46,67,61,46,57,53,82,43,76,65,32,49,30,55,62,67,59,8,13,13,13,12,V
1946,65,1946,61,61,61,65,64,64,64,65,65,65,65,66,63,63,63,66,58,58,58,58,58,55,52,52,52,55,68,61,45,69,57,65,66,51,67,68,71,67,66,60,79,60,60,64,65,63,59,49,61,68,62,51,52,42,40,14,16,11,11,6,V
1947,65,1947,56,56,56,62,62,62,62,62,64,64,64,63,61,61,61,63,52,52,52,52,52,50,45,45,45,50,45,48,36,68,42,68,40,40,64,67,74,67,70,66,77,47,51,64,60,41,49,21,63,65,46,67,39,41,46,6,14,13,10,6,V
1948,65,1948,61,61,61,64,64,64,64,64,64,64,64,65,63,63,63,65,63,61,61,61,63,61,58,58,58,61,67,57,41,65,53,65,66,66,59,66,68,72,70,65,76,70,64,79,62,64,75,53,63,63,57,62,58,59,51,6,11,14,13,11,V
1949,65,1949,57,57,57,59,59,59,59,59,58,58,58,61,58,58,58,61,63,61,61,61,63,64,63,63,63,64,61,46,56,63,42,63,59,42,52,56,78,77,43,61,67,60,66,68,64,44,76,61,59,56,55,55,63,66,63,13,9,11,9,7,B
1950,65,1950,60,60,60,65,62,62,62,65,62,62,62,64,55,55,55,64,52,45,45,45,52,49,40,40,40,49,60,58,44,62,60,67,47,36,50,63,90,90,87,51,61,61,67,67,50,48,35,23,65,52,52,61,38,31,30,7,11,6,12,8,N
1951,65,1951,64,64,64,61,62,62,62,61,58,58,58,59,49,49,49,59,42,37,37,37,42,40,37,37,37,40,47,71,63,45,58,64,32,45,33,66,73,76,64,53,62,62,66,64,78,59,42,19,62,55,65,47,18,13,19,8,6,11,13,15,N
1952,65,1952,57,57,57,61,59,59,59,61,59,59,59,63,60,60,60,63,64,59,59,59,64,64,57,57,57,64,68,53,62,67,48,62,39,40,64,62,72,71,63,60,78,53,52,81,49,40,30,45,52,55,51,59,65,64,65,6,12,6,14,11,B
1953,65,1953,42,42,42,43,43,43,43,43,46,46,46,46,51,51,51,46,57,60,60,60,57,59,63,63,63,59,41,25,62,63,32,32,32,29,53,52,53,51,60,64,63,41,66,51,48,28,69,66,30,45,46,49,67,69,66,6,7,8,14,9,B
1954,65,1954,48,48,48,49,49,49,49,49,50,50,50,52,54,54,54,52,59,62,62,62,59,60,63,63,63,60,28,32,63,63,24,52,22,28,55,60,62,66,57,61,60,38,73,80,68,16,60,64,40,40,34,55,65,63,60,10,6,12,11,14,B
1955,65,1955,54,54,54,59,57,57,57,59,59,59,59,60,61,61,61,60,64,64,64,64,64,63,62,62,62,63,57,52,42,67,34,64,48,47,63,65,63,64,64,55,68,49,63,73,69,51,58,66,48,55,58,58,61,68,66,13,10,11,7,12,V
1956,65,1956,54,54,54,59,56,56,56,59,57,57,57,60,57,57,57,60,63,61,61,61,63,63,62,62,62,63,63,40,55,62,32,60,49,43,55,61,78,74,72,64,66,40,81,68,73,44,65,59,49,53,45,60,61,60,64,10,14,13,6,7,B
1957,65,1957,60,60,60,63,62,62,62,63,62,62,62,64,58,58,58,64,52,50,50,50,52,49,43,43,43,49,67,61,44,64,49,67,50,48,62,64,74,70,68,45,71,63,65,59,48,50,69,45,70,59,55,55,29,32,30,13,13,12,7,7,V
1958,65,1958,53,53,53,60,57,57,57,60,59,59,59,62,60,60,60,62,64,60,60,60,64,64,59,59,59,64,68,38,55,66,43,68,52,38,57,55,75,74,72,54,78,50,74,82,52,47,53,52,48,65,40,48,64,64,66,10,9,8,13,7,V
1959,65,1959,61,61,61,64,63,63,63,64,63,63,63,63,57,57,57,63,50,47,47,47,50,46,40,40,40,46,60,60,50,61,54,66,57,58,55,65,77,70,81,59,60,61,46,68,64,54,42,32,61,64,50,58,38,19,20,10,11,6,15,15,V
1960,65,1960,58,58,58,62,60,60,60,62,60,60,60,63,60,60,60,63,65,62,62,62,65,64,61,61,61,64,66,44,55,62,45,66,69,61,59,66,78,77,80,62,82,65,77,71,55,48,71,60,56,51,43,63,59,64,63,13,15,10,7,13,V
1961,65,1961,53,53,53,56,56,56,56,56,58,58,58,57,60,60,60,57,62,64,64,64,62,62,64,64,64,62,43,41,57,64,41,57,39,42,63,67,59,64,65,60,67,47,76,65,62,46,58,64,51,55,48,62,69,68,67,15,9,14,13,11,V
1962,65,1962,55,55,55,58,58,58,58,58,60,60,60,60,61,61,61,60,62,64,64,64,62,63,64,64,64,63,42,35,59,68,45,63,66,64,66,65,78,83,78,55,75,65,76,69,67,55,71,63,39,60,40,64,62,64,60,7,11,15,9,13,V
1963,65,1963,63,63,63,65,64,64,64,65,62,62,62,64,54,54,54,64,49,42,42,42,49,46,38,38,38,46,55,65,52,59,60,69,54,57,39,66,81,90,92,56,82,60,80,70,53,57,34,32,64,52,58,61,24,21,16,8,7,15,15,6,V
1964,65,1964,64,64,64,60,61,61,61,60,59,59,59,60,55,55,55,60,51,49,49,49,51,50,49,49,49,50,49,65,69,58,53,57,56,35,42,58,73,72,69,62,67,61,85,83,79,55,69,46,68,53,60,62,26,29,26,8,16,7,6,13,N
1965,65,1965,58,58,58,61,59,59,59,61,59,59,59,63,59,59,59,63,65,60,60,60,65,65,60,60,60,65,63,40,51,60,37,59,40,39,58,63,80,95,71,64,70,66,77,84,64,46,63,58,60,50,42,60,57,57,60,9,7,8,6,12,V
1966,65,1966,57,57,57,62,61,61,61,62,63,63,63,64,65,65,65,64,62,63,63,63,62,60,57,57,57,60,63,55,35,70,57,62,57,42,63,65,59,60,74,63,70,55,71,83,59,52,61,61,63,66,60,67,61,60,46,12,15,14,12,6,V
1967,65,1967,50,50,50,47,47,47,47,47,47,47,47,47,49,49,49,47,54,57,57,57,54,56,63,63,63,56,43,36,67,55,45,44,37,40,50,50,62,55,55,53,47,65,80,49,77,47,81,62,32,47,30,56,59,62,61,8,10,10,11,15,B
1968,65,1968,62,62,62,63,62,62,62,63,63,63,63,65,64,64,64,65,67,65,65,65,67,66,64,64,64,66,65,63,57,70,49,64,48,40,63,65,71,70,60,60,69,59,64,76,65,48,64,65,61,58,57,53,64,68,68,9,11,8,14,16,V
1969,65,1969,65,65,65,64,66,66,66,64,66,66,66,63,64,64,64,63,55,56,56,56,55,55,53,53,53,55,44,67,69,66,58,65,60,50,60,69,59,72,73,64,69,55,62,69,70,65,41,43,68,68,68,66,30,55,49,14,10,7,9,8,V
1970,65,1970,64,64,64,59,61,61,61,59,58,58,58,56,48,48,48,56,40,40,40,40,40,40,43,43,43,40,25,70,72,46,53,67,53,24,33,65,80,89,65,47,54,57,69,55,81,62,77,16,53,51,53,52,24,23,19,12,9,10,8,9,N
1971,65,1971,60,60,60,63,62,62,62,63,63,63,63,64,63,63,63,64,64,63,63,63,64,64,62,62,62,64,63,42,62,70,46,64,44,44,65,68,77,73,59,63,68,67,59,61,66,65,61,62,59,59,47,63,60,63,60,7,11,14,8,7,V
1972,65,1972,45,45,45,46,46,46,46,46,48,48,48,49,53,53,53,49,57,61,61,61,57,57,63,63,63,57,52,23,62,57,17,48,53,26,55,54,45,38,52,61,55,58,65,67,79,31,72,64,33,54,33,65,65,61,59,7,14,8,11,15,B
1973,65,1973,36,36,36,28,30,30,30,28,29,29,29,29,34,34,34,29,44,50,50,50,44,49,64,64,64,49,19,18,77,41,21,22,22,17,28,31,34,33,34,53,36,33,61,36,91,19,72,60,21,25,30,48,64,66,62,8,9,10,7,14,B
1974,65,1974,51,51,51,58,54,54,54,58,55,55,55,60,56,56,56,60,64,60,60,60,64,64,60,60,60,64,64,31,54,54,34,65,35,36,52,69,79,75,78,59,71,34,58,81,58,29,59,58,52,41,48,59,64,63,60,5,8,14,6,12,B
1975,65,1975,61,61,61,64,63,63,63,64,63,63,63,63,59,59,59,63,54,51,51,51,54,52,46,46,46,52,60,59,52,64,54,68,61,58,53,65,69,66,70,63,66,68,55,72,56,60,42,36,61,63,58,62,50,34,34,7,13,13,6,5,V
1976,64,1976,57,57,57,61,59,59,59,61,60,60,60,62,58,58,58,62,58,54,54,54,58,57,51,51,51,57,58,48,54,59,29,61,59,67,56,60,83,85,84,62,76,54,60,79,62,49,51,47,55,57,69,54,38,49,48,7,9,13,7,11,V
1977,64,1977,64,64,64,64,65,65,65,64,65,65,65,62,58,58,58,62,43,43,43,43,43,40,36,36,36,40,43,65,65,65,62,73,64,48,53,75,67,54,74,58,68,63,63,55,58,59,39,20,65,60,71,55,15,18,16,12,13,7,10,8,N
1978,64,1978,51,51,51,56,54,54,54,56,55,55,55,59,58,58,58,59,63,61,61,61,63,62,59,59,59,62,69,29,46,60,47,58,68,71,62,61,68,65,72,64,70,57,84,80,56,47,64,55,47,51,54,66,62,62,59,8,12,10,7,11,B
1979,64,1979,51,51,51,50,51,51,51,50,53,53,53,52,57,57,57,52,58,62,62,62,58,58,63,63,63,58,50,45,60,64,31,49,41,37,65,57,43,45,60,53,43,63,73,72,70,48,73,59,39,55,43,50,62,66,64,14,8,6,5,8,V
1980,64,1980,63,63,63,65,63,63,63,65,62,62,62,64,54,54,54,64,51,45,45,45,51,49,43,43,43,49,53,60,59,61,54,71,51,40,43,65,90,90,88,57,79,60,75,74,62,49,59,19,61,48,63,60,36,22,33,10,13,13,7,10,N
1981,64,1981,55,55,55,61,60,60,60,61,62,62,62,63,62,62,62,63,59,58,58,58,59,57,52,52,52,57,53,45,39,68,37,63,63,57,64,66,75,72,73,62,74,50,58,73,48,47,55,57,59,60,46,55,43,55,44,8,10,9,9,12,V
1982,64,1982,62,62,62,61,62,62,62,61,60,60,60,59,51,51,51,59,44,39,39,39,44,42,36,36,36,42,32,64,62,52,46,65,40,31,33,66,84,88,78,59,68,61,64,69,56,50,34,17,59,53,62,64,31,17,15,11,14,9,8,8,N
1983,64,1983,51,51,51,60,58,58,58,60,62,62,62,61,62,62,62,61,51,55,55,55,51,48,44,44,44,48,67,50,23,71,48,62,74,72,73,66,51,45,58,61,73,42,52,42,49,47,50,51,59,68,70,62,40,45,24,9,13,13,16,6,V
1984,64,1984,58,58,58,62,61,61,61,62,62,62,62,62,58,58,58,62,54,51,51,51,54,52,45,45,45,52,56,61,36,63,44,62,49,41,57,63,79,72,81,54,83,66,52,67,48,51,53,37,62,60,46,59,47,36,46,8,9,16,9,13,V
1985,64,1985,62,62,62,61,61,61,61,61,59,59,59,60,53,53,53,60,50,47,47,47,50,48,45,45,45,48,57,60,62,59,59,60,46,27,44,63,76,76,78,60,73,62,81,61,68,58,39,44,61,47,48,57,52,19,16,8,11,15,12,16,N
1986,64,1986,54,54,54,58,58,58,58,58,60,60,60,61,63,63,63,61,62,63,63,63,62,61,59,59,59,61,47,40,50,65,57,65,49,48,64,70,69,65,61,59,70,62,61,78,59,45,59,65,43,67,64,65,57,57,58,10,13,7,12,8,V
1987,64,1987,43,43,43,50,45,45,45,50,46,46,46,52,48,48,48,52,63,58,58,58,63,63,62,62,62,63,68,21,40,53,20,45,28,32,22,56,63,66,60,66,54,21,73,76,79,22,56,65,45,39,31,47,64,69,63,5,13,8,12,6,B
1988,64,1988,39,39,39,36,36,36,36,36,38,38,38,38,44,44,44,38,51,56,56,56,51,53,62,62,62,53,34,23,69,58,23,29,35,30,40,47,35,42,44,51,31,44,66,60,81,28,70,57,15,37,34,59,61,63,58,10,8,14,16,16,B
1989,64,1989,47,47,47,44,44,44,44,44,44,44,44,45,47,47,47,45,54,57,57,57,54,56,62,62,62,56,39,32,65,52,32,48,33,29,41,55,41,42,57,56,44,49,52,61,72,24,62,61,41,32,40,49,66,66,61,7,11,6,13,14,B
1990,64,1990,47,47,47,46,44,44,44,46,43,43,43,48,46,46,46,48,58,56,56,56,58,59,63,63,63,59,53,28,62,47,34,48,41,26,43,44,66,63,61,51,37,47,58,75,86,29,69,60,45,30,47,55,64,64,63,14,13,14,8,15,B
1991,64,1991,51,51,51,51,52,52,52,51,54,54,54,53,58,58,58,53,58,62,62,62,58,59,62,62,62,59,39,35,55,69,45,46,48,32,61,59,61,54,59,61,58,48,68,67,74,45,64,56,48,50,35,56,58,68,65,12,15,13,9,14,V
1992,64,1992,41,41,41,34,36,36,36,34,35,35,35,36,40,40,40,36,47,53,53,53,47,51,62,62,62,51,27,21,73,34,30,32,49,32,49,34,43,42,41,63,48,55,39,47,77,35,63,51,27,32,48,56,78,74,52,19,13,17,17,17,B
1993,64,1993,62,62,62,52,56,56,56,52,52,52,52,49,45,45,45,49,37,39,39,39,37,37,41,41,41,37,22,68,68,46,60,48,51,32,23,59,53,54,55,55,50,66,53,58,87,59,55,20,68,44,63,58,32,22,16,7,5,10,11,14,N
1994,64,1994,61,61,61,64,63,63,63,64,64,64,64,63,62,62,62,63,60,60,60,60,60,59,57,57,57,59,59,60,53,65,58,64,64,62,63,66,69,68,85,59,77,63,67,73,65,64,58,53,62,61,65,63,60,56,50,16,11,13,8,16,V
1995,64,1995,56,56,56,63,61,61,61,63,62,62,62,62,57,57,57,62,46,43,43,43,46,43,33,33,33,43,59,53,40,65,45,69,62,58,62,67,73,74,73,54,68,60,54,56,35,57,45,22,55,58,55,55,16,23,21,12,14,7,9,13,V
1996,64,1996,59,59,59,63,62,62,62,63,62,62,62,63,61,61,61,63,62,59,59,59,62,61,55,55,55,61,62,59,38,61,53,63,65,43,58,64,72,76,82,57,91,66,89,83,59,64,45,55,58,62,65,65,56,57,57,13,15,10,7,6,B
1997,64,1997,47,47,47,52,48,48,48,52,50,50,50,54,53,53,53,54,62,61,61,61,62,62,63,63,63,62,66,27,59,62,26,57,29,22,61,60,53,64,55,62,60,27,71,53,69,31,52,67,41,31,34,62,65,66,64,15,11,10,12,7,B
1998,64,1998,54,54,54,55,55,55,55,55,56,56,56,56,58,58,58,56,60,63,63,63,60,61,63,63,63,61,38,48,56,68,46,57,42,39,61,66,66,70,71,60,79,54,67,66,63,46,78,59,34,47,48,56,65,63,61,7,7,14,13,9,V
1999,64,1999,58,58,58,61,60,60,60,61,61,61,61,63,62,62,62,63,64,62,62,62,64,64,60,60,60,64,65,48,58,67,41,59,54,42,62,63,73,73,77,62,72,58,66,81,59,53,61,60,58,56,39,51,57,62,59,13,10,7,14,5,V
2000,64,2000,59,59,59,62,61,61,61,62,60,60,60,62,56,56,56,62,52,47,47,47,52,49,42,42,42,49,60,58,43,59,50,66,42,25,54,58,84,83,76,53,76,62,59,70,67,55,43,42,57,59,57,64,29,28,25,8,14,12,11,6,V
2001,64,2001,53,53,53,50,51,51,51,50,51,51,51,51,54,54,54,51,59,60,60,60,59,60,63,63,63,60,41,40,64,59,36,43,55,62,53,53,60,63,58,62,54,69,67,81,82,54,63,57,40,49,27,66,60,64,63,11,15,7,8,9,B
2002,64,2002,64,64,64,65,64,64,64,65,63,63,63,63,58,58,58,63,51,47,47,47,51,49,42,42,42,49,71,66,59,58,63,62,60,66,56,71,58,68,71,58,69,68,55,60,58,73,43,31,70,58,72,56,20,30,41,9,7,13,10,8,V
2003,64,2003,62,62,62,56,57,57,57,56,55,55,55,56,53,53,53,56,48,47,47,47,48,48,49,49,49,48,46,66,79,55,56,55,55,33,53,48,66,62,72,56,45,62,79,72,81,46,53,40,65,52,37,49,17,40,41,12,13,10,10,11,N
2004,64,2004,61,61,61,64,63,63,63,64,63,63,63,65,63,63,63,65,63,62,62,62,63,63,62,62,62,63,65,43,60,65,60,70,57,29,64,64,78,76,73,60,84,70,75,67,74,62,67,58,62,63,39,65,58,62,60,6,9,14,9,11,B
2005,64,2005,52,52,52,51,51,51,51,51,52,52,52,53,55,55,55,53,60,63,63,63,60,61,65,65,65,61,45,38,67,63,41,51,48,43,59,58,61,55,58,64,49,60,62,69,75,41,72,62,37,42,48,46,61,69,63,10,14,6,6,14,V
2006,64,2006,47,47,47,54,50,50,50,54,52,52,52,58,57,57,57,58,63,63,63,63,63,62,60,60,60,62,68,25,41,64,27,57,43,35,68,64,54,69,59,60,65,37,57,78,68,26,70,62,51,34,36,48,59,63,58,14,9,13,13,14,B
2007,64,2007,50,50,50,54,51,51,51,54,51,51,51,56,51,51,51,56,62,58,58,58,62,63,63,63,63,63,59,31,53,51,25,61,29,32,41,60,77,79,71,58,54,41,72,73,75,24,76,59,46,39,42,56,57,67,65,6,11,15,10,9,B
2008,64,2008,58,58,58,63,61,61,61,63,61,61,61,62,53,53,53,62,50,45,45,45,50,48,41,41,41,48,54,57,40,58,39,70,46,34,50,65,92,90,94,47,94,63,75,61,51,45,54,31,54,52,54,52,32,30,30,8,12,7,12,15,N
2009,64,2009,55,55,55,58,56,56,56,58,58,58,58,60,61,61,61,60,63,63,63,63,63,63,63,63,63,63,73,46,63,64,39,56,70,70,64,62,59,58,58,61,66,57,70,69,70,52,66,64,44,65,62,56,61,62,61,13,10,7,16,7,B
2010,64,2010,59,59,59,64,62,62,62,64,63,63,63,63,58,58,58,63,54,50,50,50,54,52,45,45,45,52,61,57,58,64,36,65,51,51,62,64,81,84,90,53,92,61,70,54,32,57,41,51,60,58,66,58,47,31,26,11,10,10,15,10,V
2011,64,2011,59,59,59,64,62,62,62,64,63,63,63,64,59,59,59,64,51,49,49,49,51,48,40,40,40,48,71,63,34,64,62,67,74,76,63,64,73,60,83,56,73,73,66,65,49,65,55,35,57,59,55,58,31,29,28,14,11,12,13,9,V
2012,64,2012,57,57,57,60,60,60,60,60,63,63,63,60,62,62,62,60,54,56,56,56,54,55,53,53,53,55,52,49,60,70,45,57,56,59,64,66,69,61,63,63,68,49,52,44,54,67,60,38,53,70,42,54,16,74,59,9,10,9,14,15,V
2013,64,2013,63,63,63,62,64,64,64,62,63,63,63,61,56,56,56,61,45,43,43,43,45,42,37,37,37,42,25,65,53,64,55,67,42,32,43,65,81,79,79,60,77,65,61,75,57,57,36,18,61,58,63,63,30,17,19,6,7,7,9,15,N
2014,64,2014,48,48,48,47,47,47,47,47,48,48,48,47,50,50,50,47,54,56,56,56,54,56,62,62,62,56,43,39,67,49,51,58,44,38,41,59,50,40,60,53,61,61,72,52,71,57,66,61,13,50,51,60,56,67,67,8,13,12,11,13,B
2015,64,2015,61,61,61,64,62,62,62,64,62,62,62,63,59,59,59,63,57,54,54,54,57,56,51,51,51,56,63,62,53,65,60,63,55,54,63,65,77,78,84,61,78,66,58,58,53,60,57,45,53,54,63,54,28,53,55,13,9,12,8,12,N
2016,64,2016,43,43,43,39,40,40,40,39,41,41,41,42,46,46,46,42,53,57,57,57,53,55,63,63,63,55,33,25,66,53,20,42,29,29,51,43,42,44,43,59,54,50,56,62,80,36,77,60,30,29,25,40,63,62,63,14,9,6,11,7,B
2017,64,2017,59,59,59,62,61,61,61,62,62,62,62,62,61,61,61,62,60,59,59,59,60,59,56,56,56,59,58,56,61,66,49,63,56,41,64,65,68,73,86,55,83,63,71,74,51,56,66,51,56,58,39,56,45,59,56,8,10,12,6,10,V
2018,64,2018,49,49,49,54,52,52,52,54,52,52,52,55,53,53,53,55,61,57,57,57,61,62,62,62,62,62,53,36,64,56,18,69,38,41,41,52,63,62,51,58,68,28,54,56,40,40,58,60,52,46,48,41,63,76,75,9,10,7,14,7,B
2019,64,2019,45,45,45,42,43,43,43,42,43,43,43,44,47,47,47,44,54,57,57,57,54,57,62,62,62,57,33,36,68,55,32,34,29,24,48,41,55,63,65,54,56,38,80,63,69,19,65,66,41,40,39,61,51,68,65,15,12,13,16,9,B
