id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
1075,66,1684,57,57,57,60,60,60,60,60,63,63,63,62,65,65,65,62,61,64,64,64,61,61,61,61,61,61,47,45,57,70,45,64,57,45,68,70,58,60,67,66,63,51,71,79,73,62,53,54,54,62,50,66,64,62,56,12,10,10,16,6,V
1076,66,1685,51,51,51,49,50,50,50,49,51,51,51,52,56,56,56,52,60,64,64,64,60,61,65,65,65,61,39,38,59,62,29,47,48,49,58,54,54,56,56,62,56,62,62,81,74,36,78,71,40,51,48,54,64,67,62,10,8,7,10,10,V
1077,66,1686,58,58,58,61,61,61,61,61,63,63,63,63,64,64,64,63,66,66,66,66,66,66,64,64,64,66,57,47,58,70,47,63,49,51,66,68,70,73,64,67,62,60,62,74,63,53,63,62,49,64,48,65,63,67,66,11,6,6,7,10,V
1078,66,1687,65,65,65,65,65,65,65,65,64,64,64,64,59,59,59,64,58,53,53,53,58,56,51,51,51,56,59,67,59,62,59,66,62,62,46,65,77,80,70,60,68,66,75,76,65,66,46,49,63,62,67,60,42,38,47,14,6,12,13,11,N
1079,66,1688,63,63,63,64,64,64,64,64,65,65,65,64,63,63,63,64,57,57,57,57,57,55,54,54,54,55,64,63,61,66,61,67,76,70,63,64,63,63,76,63,67,61,76,66,77,71,64,59,61,66,57,72,30,42,43,7,8,5,11,9,V
1080,66,1689,65,65,65,58,59,59,59,58,57,57,57,57,54,54,54,57,48,49,49,49,48,47,48,48,48,47,50,68,77,55,60,57,53,45,55,54,62,55,64,64,63,69,70,71,80,59,58,58,68,46,55,65,39,14,18,12,14,9,7,10,N
1081,66,1690,58,58,58,59,59,59,59,59,61,61,61,60,63,63,63,60,62,65,65,65,62,62,65,65,65,62,60,44,66,68,43,62,59,55,63,65,47,53,70,62,67,62,77,63,57,58,75,66,63,61,68,68,67,67,61,15,16,11,14,12,V
1082,66,1691,58,58,58,59,61,61,61,59,64,64,64,59,65,65,65,59,57,64,64,64,57,56,62,62,62,56,51,44,51,74,52,65,61,55,71,72,31,53,58,64,59,69,53,30,78,53,66,64,57,73,53,70,62,59,56,9,6,7,8,10,V
1083,66,1693,65,65,65,65,65,65,65,65,64,64,64,65,60,60,60,65,51,48,48,48,51,48,41,41,41,48,62,68,62,63,57,60,45,43,60,67,73,78,74,66,58,59,62,72,62,55,39,33,67,62,70,61,24,23,23,13,7,6,7,8,N
1084,66,1696,64,64,64,64,64,64,64,64,62,62,62,63,55,55,55,63,49,43,43,43,49,47,39,39,39,47,53,61,65,59,65,63,49,48,40,62,85,79,68,68,68,60,62,77,64,56,33,18,67,62,66,66,26,20,27,10,11,10,10,14,N
1085,66,1697,63,63,63,64,65,65,65,64,65,65,65,64,65,65,65,64,60,60,60,60,60,59,55,55,55,59,54,58,60,70,60,68,62,66,68,66,68,67,65,66,61,68,54,63,62,61,40,63,64,65,59,61,41,51,55,16,8,13,7,12,V
1086,66,1698,62,62,62,66,65,65,65,66,65,65,65,66,59,59,59,66,50,46,46,46,50,47,37,37,37,47,60,57,49,63,56,69,60,55,64,68,82,83,83,61,82,69,55,73,58,62,39,22,60,61,56,55,23,21,26,8,8,16,11,8,N
1087,66,1705,65,65,65,62,63,63,63,62,63,63,63,62,64,64,64,62,57,59,59,59,57,56,59,59,59,56,61,65,68,66,59,66,58,59,67,68,43,54,52,60,61,69,87,63,86,65,51,53,65,65,60,69,45,54,51,13,12,7,8,6,N
1088,66,1709,64,64,64,62,62,62,62,62,60,60,60,60,53,53,53,60,47,45,45,45,47,45,45,45,45,45,59,67,64,54,61,58,49,33,36,63,62,66,65,65,63,62,70,61,73,63,74,37,72,55,67,65,30,19,21,9,6,13,16,15,N
1089,66,1710,63,63,63,67,66,66,66,67,65,65,65,65,58,58,58,65,50,46,46,46,50,47,40,40,40,47,61,70,43,61,61,69,51,41,59,73,77,74,78,58,91,68,53,50,51,62,42,24,62,60,58,58,30,30,33,12,8,13,12,11,V
1090,66,1711,55,55,55,59,59,59,59,59,60,60,60,61,62,62,62,61,63,65,65,65,63,63,65,65,65,63,46,37,60,65,35,66,37,40,62,63,74,65,64,64,65,50,76,75,68,45,68,62,56,63,33,60,65,68,63,15,9,10,10,9,V
1091,66,1716,62,62,62,64,64,64,64,64,65,65,65,64,60,60,60,64,50,48,48,48,50,47,41,41,41,47,53,62,47,62,52,67,63,54,62,70,74,73,71,60,68,60,61,62,63,64,38,31,61,65,55,62,30,28,30,6,7,14,6,9,V
1092,66,1719,64,64,64,56,60,60,60,56,56,56,56,54,49,49,49,54,40,40,40,40,40,38,40,40,40,38,25,67,66,48,58,60,43,37,29,63,58,64,55,63,43,65,58,64,80,57,66,21,70,45,62,61,23,18,16,12,15,6,9,8,N
1093,66,1722,60,60,60,61,62,62,62,61,63,63,63,63,65,65,65,63,63,65,65,65,63,63,62,62,62,63,44,57,61,70,31,58,55,46,73,66,74,64,69,59,74,51,72,76,61,52,44,66,67,62,61,54,60,68,63,16,7,7,13,8,V
1094,66,1723,60,60,60,64,63,63,63,64,64,64,64,65,63,63,63,65,60,57,57,57,60,58,52,52,52,58,57,49,56,67,46,70,53,46,63,68,77,68,74,62,77,65,66,76,49,53,49,49,61,64,54,63,42,52,53,11,7,8,11,9,V
1095,66,1724,60,60,60,64,62,62,62,64,62,62,62,64,57,57,57,64,57,50,50,50,57,56,48,48,48,56,56,58,56,60,40,68,47,33,47,60,91,90,87,57,73,54,65,77,63,43,34,40,60,63,51,46,28,49,47,11,7,10,15,16,V
1096,66,1728,64,64,64,62,62,62,62,62,60,60,60,61,56,56,56,61,51,50,50,50,51,49,46,46,46,49,61,68,69,64,32,58,41,60,55,66,70,71,68,51,58,69,76,75,62,62,65,44,68,40,47,53,40,25,16,11,14,8,10,12,N
1097,66,1729,64,64,64,61,62,62,62,61,61,61,61,61,57,57,57,61,50,51,51,51,50,48,50,50,50,48,52,62,65,61,58,54,46,47,54,58,75,71,69,67,69,64,85,69,85,57,88,29,69,59,64,68,36,34,25,7,15,12,8,15,N
1098,66,1730,65,65,65,61,62,62,62,61,60,60,60,60,55,55,55,60,52,49,49,49,52,51,49,49,49,51,42,65,68,62,67,63,55,58,44,57,85,78,68,56,72,70,84,81,67,72,74,33,62,46,56,58,18,44,43,12,16,8,9,13,N
1099,66,1731,60,60,60,62,64,64,64,62,65,65,65,62,64,64,64,62,59,60,60,60,59,58,56,56,56,58,42,55,54,65,39,62,55,59,69,66,65,78,66,65,82,70,70,67,38,67,67,58,61,71,48,60,59,52,48,16,15,10,11,8,V
1100,66,1732,65,65,65,62,62,62,62,62,59,59,59,60,52,52,52,60,48,43,43,43,48,47,42,42,42,47,56,68,65,52,60,60,53,49,38,57,87,85,76,58,74,78,82,67,66,61,53,35,58,55,68,55,20,26,21,12,7,11,11,13,V
1101,66,1733,64,64,64,68,66,66,66,68,65,65,65,66,56,56,56,66,51,43,43,43,51,48,38,38,38,48,57,61,53,65,35,68,37,33,39,68,91,93,92,65,90,60,84,64,50,59,35,32,69,50,57,63,24,17,21,15,12,10,16,9,N
1102,66,1734,61,61,61,66,64,64,64,66,64,64,64,65,59,59,59,65,55,50,50,50,55,53,45,45,45,53,59,60,49,62,61,67,60,49,51,70,81,78,87,62,81,60,80,72,42,62,38,39,62,58,60,64,46,36,31,7,14,6,15,8,N
1103,66,1735,63,63,63,66,65,65,65,66,66,66,66,66,65,65,65,66,62,62,62,62,62,61,59,59,59,61,60,58,54,66,60,67,61,59,65,66,75,76,74,64,78,63,78,73,73,65,61,62,63,69,42,58,53,54,52,8,11,7,11,13,V
1104,66,1736,65,65,65,66,66,66,66,66,67,67,67,66,66,66,66,66,65,65,65,65,65,64,63,63,63,64,57,57,55,68,63,67,78,73,65,65,74,72,82,68,70,74,59,67,65,72,60,64,66,70,67,65,66,64,61,8,11,13,15,8,V
1105,66,1737,56,56,56,57,57,57,57,57,58,58,58,58,61,61,61,58,62,65,65,65,62,62,65,65,65,62,44,44,57,65,36,57,45,41,63,66,61,62,69,61,71,59,66,71,69,47,74,64,57,54,50,58,62,68,66,6,7,11,13,9,V
1106,66,1738,65,65,65,56,59,59,59,56,55,55,55,54,49,49,49,54,43,43,43,43,43,43,47,47,47,43,35,71,74,39,60,59,44,31,39,61,55,63,64,62,39,66,76,67,85,58,57,28,67,46,71,54,42,26,22,6,10,8,9,7,N
1107,66,1739,60,60,60,65,62,62,62,65,61,61,61,65,54,54,54,65,53,46,46,46,53,50,41,41,41,50,62,60,44,54,45,67,44,40,47,65,91,92,89,51,68,65,60,79,57,44,52,30,60,60,55,57,38,23,29,8,11,6,8,6,V
1108,66,1741,60,60,60,64,63,63,63,64,64,64,64,65,63,63,63,65,60,60,60,60,60,59,57,57,57,59,58,55,55,69,48,75,48,52,65,68,68,73,69,59,66,60,64,63,61,59,50,50,55,60,50,60,56,60,53,14,8,13,15,9,V
1109,66,1742,63,63,63,66,63,63,63,66,62,62,62,65,60,60,60,65,63,59,59,59,63,63,60,60,60,63,69,64,51,57,56,66,69,64,56,63,84,86,80,55,73,66,72,72,72,66,60,57,62,57,54,65,58,60,58,14,16,13,15,16,V
1110,66,1744,60,60,60,65,63,63,63,65,62,62,62,65,58,58,58,65,58,53,53,53,58,56,49,49,49,56,62,54,45,56,51,67,58,56,53,65,92,90,87,56,79,65,62,78,59,56,45,43,60,60,52,61,49,46,38,11,13,16,13,15,V
1111,66,1745,64,64,64,59,61,61,61,59,57,57,57,57,48,48,48,57,42,40,40,40,42,41,41,41,41,41,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6,N
1112,66,1746,57,57,57,59,60,60,60,59,62,62,62,61,64,64,64,61,60,63,63,63,60,59,60,60,60,59,49,45,54,70,39,61,49,45,67,67,61,60,66,61,67,61,69,73,71,52,63,59,58,67,39,55,54,60,55,11,9,7,5,7,V
1113,66,1747,65,65,65,60,62,62,62,60,59,59,59,59,56,56,56,59,51,51,51,51,51,51,53,53,53,51,47,70,70,52,66,64,53,35,49,67,63,67,63,48,75,68,75,71,80,66,70,44,62,54,64,67,38,42,40,5,12,11,6,13,N
1114,66,1748,59,59,59,58,58,58,58,58,59,59,59,59,60,60,60,59,61,62,62,62,61,62,65,65,65,62,49,49,65,65,39,55,37,40,57,61,67,69,55,61,61,55,73,64,85,48,55,58,62,57,53,66,55,70,67,7,14,9,12,9,V
1115,66,1749,61,61,61,62,62,62,62,62,64,64,64,63,64,64,64,63,62,64,64,64,62,62,63,63,63,62,50,49,63,72,43,66,47,45,67,65,69,66,69,65,75,62,69,72,74,52,67,61,60,62,51,63,63,57,59,13,6,12,6,6,V
1116,66,1751,63,63,63,65,65,65,65,65,65,65,65,65,63,63,63,65,61,60,60,60,61,59,57,57,57,59,63,60,52,70,57,71,49,52,60,71,72,66,54,58,70,70,52,55,61,62,54,56,61,62,61,75,49,59,57,14,14,13,10,9,V
1117,66,1752,65,65,65,62,63,63,63,62,61,61,61,61,53,53,53,61,45,41,41,41,45,43,38,38,38,43,48,65,66,63,65,67,54,36,38,60,72,76,70,59,65,69,55,69,72,62,35,17,60,55,62,52,30,16,15,8,6,7,13,13,N
1118,66,1754,61,61,61,65,64,64,64,65,64,64,64,64,62,62,62,64,55,54,54,54,55,51,45,45,45,51,64,62,37,63,57,65,60,69,60,67,62,71,81,62,75,72,60,79,57,68,66,58,62,66,62,66,39,24,22,10,14,9,10,10,V
1119,66,1755,65,65,65,57,61,61,61,57,57,57,57,54,49,49,49,54,38,38,38,38,38,36,38,38,38,36,33,70,70,39,57,58,32,25,33,65,53,46,59,70,52,65,70,54,77,58,38,12,75,55,65,62,31,18,16,6,10,10,7,14,N
1120,66,1756,57,57,57,64,61,61,61,64,62,62,62,65,61,61,61,65,64,61,61,61,64,63,59,59,59,63,69,36,50,64,50,69,61,56,58,67,79,85,70,61,73,57,60,65,65,57,59,56,58,61,53,57,54,64,60,9,11,7,11,8,V
1121,66,1760,61,61,61,66,64,64,64,66,65,65,65,64,58,58,58,64,47,46,46,46,47,44,40,40,40,44,70,60,38,64,69,69,73,75,59,70,71,65,70,58,79,69,59,33,50,68,62,22,64,65,58,68,35,31,19,6,9,14,13,9,V
1122,66,1763,63,63,63,65,64,64,64,65,64,64,64,64,61,61,61,64,58,56,56,56,58,56,54,54,54,56,70,61,45,64,61,61,68,61,60,63,65,75,82,59,83,71,76,64,62,66,75,38,72,63,73,63,55,52,47,11,6,11,6,16,V
1123,66,1764,62,62,62,62,63,63,63,62,64,64,64,63,65,65,65,63,64,65,65,65,64,64,64,64,64,64,58,57,66,68,61,64,56,57,66,67,64,61,70,61,73,71,74,71,61,69,59,66,56,65,53,66,60,66,65,9,8,11,15,14,V
1124,66,1767,61,61,61,61,61,61,61,61,62,62,62,62,63,63,63,62,64,64,64,64,64,64,63,63,63,64,52,53,57,72,38,64,45,46,66,66,71,70,68,62,69,66,64,73,71,55,55,60,56,50,61,58,64,66,63,13,15,14,14,13,V
1125,66,1768,63,63,63,65,64,64,64,65,64,64,64,65,59,59,59,65,51,48,48,48,51,48,44,44,44,48,63,64,61,65,43,68,57,40,53,61,74,72,76,59,48,53,71,71,79,52,37,24,69,67,52,54,38,34,19,5,12,13,5,10,V
1126,66,1769,64,64,64,61,62,62,62,61,59,59,59,60,54,54,54,60,46,43,43,43,46,44,40,40,40,44,56,65,57,56,64,57,68,69,53,65,70,68,78,61,69,77,74,63,64,70,42,25,65,45,58,49,29,23,18,10,11,16,15,11,N
1127,66,1770,63,63,63,63,62,62,62,63,63,63,63,64,65,65,65,64,68,68,68,68,68,67,68,68,68,67,58,56,60,68,61,60,51,57,63,66,71,78,73,64,77,62,87,93,85,59,80,65,58,60,58,77,65,67,63,8,9,9,8,16,V
1128,66,1773,63,63,63,65,64,64,64,65,64,64,64,65,61,61,61,65,58,56,56,56,58,55,51,51,51,55,66,60,49,65,63,66,68,61,54,69,68,74,67,65,76,73,53,72,65,62,61,47,58,62,66,70,43,46,33,11,7,9,7,9,V
1129,66,1774,56,56,56,57,57,57,57,57,58,58,58,59,61,61,61,59,63,64,64,64,63,63,64,64,64,63,52,46,54,66,36,57,46,39,62,64,66,63,66,61,61,54,72,85,76,57,81,59,49,54,43,58,61,62,65,12,10,13,8,14,V
1130,66,1775,63,63,63,65,65,65,65,65,65,65,65,65,60,60,60,65,49,46,46,46,49,46,38,38,38,46,61,63,48,71,59,68,59,59,59,69,71,70,64,53,85,75,47,62,58,51,34,19,67,66,56,64,28,25,28,14,14,10,8,10,N
1131,66,1778,64,64,64,65,65,65,65,65,65,65,65,64,63,63,63,64,59,58,58,58,59,58,56,56,56,58,62,58,58,64,63,71,66,63,58,70,67,61,68,64,70,74,67,62,69,71,68,56,63,62,56,69,41,51,53,7,7,12,10,11,V
1132,66,1780,62,62,62,66,65,65,65,66,65,65,65,65,61,61,61,65,58,56,56,56,58,56,51,51,51,56,52,67,36,63,58,67,55,62,54,66,83,77,87,55,73,61,69,86,60,66,63,45,68,60,62,64,48,52,40,13,9,15,11,14,V
1133,66,1782,64,64,64,63,63,63,63,63,62,62,62,62,56,56,56,62,52,50,50,50,52,51,50,50,50,51,47,65,66,58,66,63,54,39,49,60,77,80,86,62,81,64,91,76,66,61,71,41,64,57,59,60,46,25,32,15,13,8,16,8,N
1134,66,1784,57,57,57,62,61,61,61,62,64,64,64,64,66,66,66,64,63,64,64,64,63,62,61,61,61,62,69,40,60,73,47,66,55,47,70,71,63,56,69,60,68,59,63,60,58,47,66,63,62,67,57,61,45,67,65,12,10,14,6,14,V
1135,66,1785,60,60,60,63,63,63,63,63,64,64,64,65,64,64,64,65,56,56,56,56,56,54,49,49,49,54,63,45,59,69,60,68,62,61,70,66,73,67,59,66,65,66,67,72,64,63,48,44,57,66,55,62,39,44,29,14,14,6,8,7,V
1136,66,1786,56,56,56,61,60,60,60,61,62,62,62,63,64,64,64,63,64,65,65,65,64,64,62,62,62,64,57,41,49,72,47,66,46,39,65,72,69,68,75,66,74,56,70,67,63,37,60,62,47,62,55,54,64,63,61,10,11,10,9,11,V
1137,66,1787,58,58,58,64,63,63,63,64,64,64,64,65,65,65,65,65,64,64,64,64,64,62,58,58,58,62,64,40,32,73,38,66,65,64,65,69,74,69,81,68,90,81,76,69,54,59,66,64,57,62,50,65,56,57,55,8,15,14,9,8,V
1138,66,1788,64,64,64,68,67,67,67,68,67,67,67,66,60,60,60,66,51,47,47,47,51,48,40,40,40,48,56,67,53,62,61,73,62,68,59,71,84,78,92,63,88,70,76,65,34,65,50,29,62,60,71,71,25,29,27,11,15,9,12,14,N
1139,66,1793,65,65,65,61,63,63,63,61,61,61,61,61,57,57,57,61,47,46,46,46,47,45,43,43,43,45,45,64,67,63,58,66,51,39,52,67,67,64,38,64,59,65,67,72,76,58,46,22,64,54,53,58,27,28,22,10,12,10,10,12,N
1140,66,1794,64,64,64,66,65,65,65,66,65,65,65,64,57,57,57,64,48,46,46,46,48,46,43,43,43,46,65,62,55,66,65,64,64,41,55,67,77,77,79,63,76,69,75,52,64,65,71,15,64,61,52,63,40,22,21,11,12,15,10,13,N
1141,66,1795,61,61,61,65,64,64,64,65,64,64,64,64,59,59,59,64,53,49,49,49,53,49,41,41,41,49,56,57,34,63,57,67,56,42,48,69,82,79,78,58,70,68,34,68,49,62,45,37,66,60,58,61,32,39,23,9,7,13,14,11,N
1142,66,1796,57,57,57,58,58,58,58,58,59,59,59,61,62,62,62,61,63,64,64,64,63,62,63,63,63,62,53,39,59,68,43,64,35,40,63,64,69,66,58,63,37,59,62,75,78,40,65,65,53,58,45,58,63,61,55,11,11,14,14,6,V
1143,66,1797,65,65,65,57,61,61,61,57,59,59,59,56,54,54,54,56,41,43,43,43,41,39,42,42,42,39,35,70,73,52,71,65,27,27,50,60,50,53,56,60,50,70,71,67,82,60,55,27,66,57,56,59,27,17,16,16,8,15,6,10,N
1144,66,1798,65,65,65,62,63,63,63,62,62,62,62,63,64,64,64,63,64,64,64,64,64,64,64,64,64,64,62,66,75,64,63,62,60,53,58,62,55,57,61,72,59,63,81,84,71,53,65,67,68,63,55,61,50,66,60,14,13,7,14,14,V
1145,65,1802,63,63,63,64,64,64,64,64,65,65,65,65,64,64,64,65,59,59,59,59,59,58,56,56,56,58,62,54,68,68,62,69,70,65,65,69,66,67,66,63,56,68,63,66,58,60,59,55,62,63,59,65,45,53,46,8,8,6,11,13,V
1146,65,1804,58,58,58,62,61,61,61,62,63,63,63,63,63,63,63,63,61,60,60,60,61,60,58,58,58,60,68,47,58,69,37,65,67,66,67,68,64,61,58,57,74,61,63,63,62,53,61,42,56,69,58,67,47,64,68,8,7,8,14,10,V
1147,65,1805,61,61,61,64,62,62,62,64,62,62,62,63,57,57,57,63,56,50,50,50,56,54,48,48,48,54,63,58,52,61,47,63,32,31,45,64,76,79,87,60,82,63,68,85,62,61,60,22,59,58,47,55,41,45,44,13,9,11,14,12,V
1148,65,1806,60,60,60,64,63,63,63,64,65,65,65,65,63,63,63,65,59,57,57,57,59,57,52,52,52,57,61,48,55,70,52,67,54,45,60,68,72,75,75,65,71,57,65,69,58,46,53,55,63,66,42,61,36,48,43,12,11,10,12,10,V
1149,65,1808,61,61,61,65,64,64,64,65,65,65,65,66,63,63,63,66,56,56,56,56,56,53,49,49,49,53,59,60,51,67,47,70,61,66,68,69,73,70,69,55,74,57,66,77,61,59,63,45,65,64,48,67,41,39,36,10,9,16,8,11,V
1150,65,1810,64,64,64,62,62,62,62,62,62,62,62,62,61,61,61,62,64,63,63,63,64,64,65,65,65,64,57,59,64,60,60,60,62,56,58,64,70,73,78,65,72,74,77,75,75,61,69,62,60,61,56,65,68,62,62,16,12,14,13,14,V
1151,65,1811,60,60,60,65,63,63,63,65,61,61,61,64,54,54,54,64,52,46,46,46,52,49,42,42,42,49,61,57,42,60,54,69,63,42,47,66,90,90,75,58,88,62,63,65,56,55,53,28,57,51,47,62,44,24,26,11,11,12,11,12,N
1152,65,1812,57,57,57,57,57,57,57,57,58,58,58,57,60,60,60,57,61,63,63,63,61,61,64,64,64,61,51,50,60,64,45,62,55,45,62,62,50,61,62,61,60,66,60,64,71,67,66,64,45,57,54,52,65,64,64,13,11,13,13,13,V
1153,65,1815,64,64,64,57,61,61,61,57,58,58,58,57,56,56,56,57,47,49,49,49,47,45,49,49,49,45,38,67,66,58,54,59,54,51,48,64,52,54,40,61,58,69,73,73,89,59,71,28,63,57,65,60,41,27,32,15,11,11,14,14,N
1154,65,1816,63,63,63,64,63,63,63,64,64,64,64,64,63,63,63,64,60,59,59,59,60,59,56,56,56,59,60,64,55,65,56,65,59,46,64,65,69,68,72,61,80,62,62,76,69,55,47,52,65,63,44,64,51,58,51,9,15,13,8,9,V
1155,65,1817,58,58,58,64,63,63,63,64,63,63,63,63,55,55,55,63,48,42,42,42,48,45,33,33,33,45,54,58,34,60,53,69,45,38,47,66,83,79,73,67,83,52,41,52,40,43,26,23,65,58,50,66,24,21,28,12,6,13,14,10,V
1156,65,1818,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,62,64,64,64,62,62,63,63,63,62,60,52,64,68,71,60,58,55,66,68,64,68,62,63,60,70,62,61,69,55,64,61,59,65,54,66,67,62,55,15,14,7,9,7,V
1157,65,1819,63,63,63,58,60,60,60,58,57,57,57,58,52,52,52,58,46,46,46,46,46,45,47,47,47,45,40,62,70,57,57,61,53,47,39,65,71,70,58,56,83,61,90,75,83,58,80,31,60,43,62,60,26,25,19,12,13,11,15,14,N
1158,65,1820,64,64,64,62,62,62,62,62,60,60,60,62,55,55,55,62,53,50,50,50,53,52,49,49,49,52,54,64,61,59,53,61,59,46,46,62,79,83,82,55,72,65,82,77,78,52,67,33,64,52,68,58,30,40,37,11,6,8,15,12,N
1159,65,1824,58,58,58,63,61,61,61,63,62,62,62,63,56,56,56,63,46,42,42,42,46,42,34,34,34,42,62,56,29,59,42,68,59,57,62,60,79,82,71,55,67,68,67,66,68,57,32,17,60,61,59,49,27,18,15,16,7,13,11,10,V
1160,65,1826,63,63,63,63,63,63,63,63,62,62,62,62,56,56,56,62,49,45,45,45,49,46,41,41,41,46,57,61,60,67,66,60,51,42,45,65,69,69,69,64,66,61,75,74,73,55,35,17,65,58,51,60,41,18,20,11,15,14,13,14,N
1161,65,1827,63,63,63,65,64,64,64,65,62,62,62,64,56,56,56,64,53,47,47,47,53,50,43,43,43,50,63,61,51,61,62,70,56,63,41,66,76,69,79,61,77,66,54,75,61,61,38,33,64,55,31,67,45,27,25,10,10,10,8,8,V
1162,65,1835,59,59,59,59,60,60,60,59,61,61,61,60,62,62,62,60,60,63,63,63,60,61,62,62,62,61,45,57,63,70,41,59,50,44,65,64,65,60,63,62,75,56,70,61,61,56,59,65,55,59,48,58,63,62,58,11,7,11,7,5,V
1163,65,1836,57,57,57,64,61,61,61,64,62,62,62,64,60,60,60,64,64,59,59,59,64,63,58,58,58,63,67,54,40,63,40,66,46,30,51,63,81,82,78,58,71,48,66,65,60,47,53,63,62,60,38,54,54,63,61,7,14,7,9,13,N
1164,65,1837,53,53,53,56,56,56,56,56,58,58,58,58,61,61,61,58,61,63,63,63,61,61,62,62,62,61,46,36,56,67,32,56,42,43,59,65,65,63,65,61,67,54,61,69,66,35,67,62,52,65,48,60,61,65,63,13,7,5,11,14,V
1165,65,1838,59,59,59,60,60,60,60,60,62,62,62,61,63,63,63,61,61,64,64,64,61,61,61,61,61,61,52,55,49,66,57,61,49,36,62,67,63,58,74,60,77,62,53,74,65,63,70,65,57,62,41,57,60,65,53,10,11,11,16,9,V
1166,65,1839,45,45,45,48,49,49,49,48,52,52,52,50,57,57,57,50,60,63,63,63,60,61,63,63,63,61,38,26,45,61,25,44,49,53,58,54,56,58,59,69,60,49,61,63,68,54,56,67,32,61,38,62,69,69,70,6,10,9,11,7,V
1167,65,1843,63,63,63,57,59,59,59,57,54,54,54,55,47,47,47,55,44,42,42,42,44,43,46,46,46,43,48,64,68,35,63,61,68,63,20,65,57,67,54,55,70,70,72,71,88,64,70,29,65,54,67,55,44,21,16,7,16,6,11,14,N
1168,65,1844,57,57,57,63,61,61,61,63,60,60,60,63,54,54,54,63,49,41,41,41,49,45,34,34,34,45,60,52,40,60,48,69,47,42,54,66,88,85,84,58,79,50,60,65,46,44,32,17,60,45,51,47,19,24,26,14,12,11,9,11,V
1169,65,1847,63,63,63,62,64,64,64,62,62,62,62,61,55,55,55,61,46,44,44,44,46,44,41,41,41,44,44,65,57,62,45,63,48,44,40,66,71,73,66,65,69,61,60,56,63,57,42,26,68,55,67,59,33,23,21,10,9,12,10,13,N
1170,65,1848,63,63,63,56,60,60,60,56,56,56,56,55,50,50,50,55,42,41,41,41,42,40,42,42,42,40,31,67,66,57,52,62,38,34,32,58,55,67,43,59,52,72,62,60,83,62,53,18,60,50,51,54,25,23,26,12,12,10,11,10,N
1171,65,1849,47,47,47,46,47,47,47,46,49,49,49,50,54,54,54,50,54,60,60,60,54,55,63,63,63,55,39,23,69,56,24,53,27,27,64,56,50,59,51,55,57,50,72,70,88,31,88,53,33,53,35,55,56,62,54,11,11,8,9,9,V
1172,65,1850,59,59,59,60,60,60,60,60,61,61,61,61,63,63,63,61,63,64,64,64,63,62,61,61,61,62,61,56,44,67,60,61,64,65,62,62,56,55,68,63,76,64,75,77,59,60,77,65,64,60,63,64,62,62,60,14,11,16,9,6,V
1173,65,1851,51,51,51,48,50,50,50,48,51,51,51,50,56,56,56,50,58,64,64,64,58,59,66,66,66,59,32,32,61,57,51,52,54,28,59,53,44,42,60,65,60,59,67,83,75,53,85,68,50,45,45,66,65,66,65,14,11,6,7,8,V
1174,65,1852,62,62,62,64,64,64,64,64,63,63,63,63,59,59,59,63,55,52,52,52,55,52,48,48,48,52,66,65,49,60,75,64,55,47,52,64,67,69,65,64,73,67,73,57,53,65,55,56,64,64,69,50,42,32,34,11,15,13,8,12,N
1175,65,1854,59,59,59,64,62,62,62,64,63,63,63,63,60,60,60,63,59,55,55,55,59,57,54,54,54,57,60,47,50,64,52,68,62,56,46,64,78,80,76,60,66,64,67,70,64,62,54,43,57,67,55,60,51,55,45,8,8,15,7,10,V
1176,65,1855,61,61,61,65,63,63,63,65,63,63,63,64,56,56,56,64,52,50,50,50,52,50,47,47,47,50,61,59,49,60,61,70,66,69,55,65,85,82,86,58,79,66,92,62,66,58,63,32,54,59,62,63,58,24,23,13,11,16,8,14,V
1177,65,1857,61,61,61,63,63,63,63,63,64,64,64,64,63,63,63,64,58,58,58,58,58,57,55,55,55,57,57,60,54,67,53,67,58,43,64,67,69,65,68,59,71,60,71,67,65,59,58,50,59,66,48,61,37,57,53,8,14,12,8,11,V
1178,65,1858,64,64,64,64,64,64,64,64,62,62,62,65,57,57,57,65,50,46,46,46,50,47,39,39,39,47,62,62,48,60,57,62,66,37,54,63,76,77,73,66,61,72,54,85,75,56,48,17,67,59,54,68,24,23,25,13,11,10,8,7,N
1179,65,1859,62,62,62,63,62,62,62,63,62,62,62,63,56,56,56,63,46,43,43,43,46,43,38,38,38,43,66,65,63,66,40,68,46,34,61,62,72,65,63,57,59,58,62,54,67,52,31,15,63,55,55,58,32,16,21,8,6,12,13,14,V
