Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
65,61,61,61,63,64,64,64,63,64,64,64,62,60,60,60,62,52,53,53,53,52,50,46,46,46,50,37,61,42,67,66,68,64,45,62,67,78,75,86,61,89,65,69,63,33,59,49,48,67,49,53,55,48,46,19,9,10,8,8,9,V
65,59,59,59,64,64,64,64,64,66,66,66,63,63,63,63,63,58,61,61,61,58,57,60,60,60,57,46,54,44,70,42,73,54,43,60,70,68,71,74,58,71,49,70,42,69,46,71,62,65,68,45,69,53,65,45,16,9,12,10,6,V
65,60,60,60,63,63,63,63,63,64,64,64,64,63,63,63,64,61,61,61,61,61,60,57,57,57,60,61,52,52,67,57,65,62,57,59,72,70,60,72,61,74,59,49,70,64,45,60,58,66,67,47,62,56,55,52,8,11,9,10,7,V
65,61,61,61,62,63,63,63,62,64,64,64,62,63,63,63,62,59,60,60,60,59,58,56,56,56,58,45,60,56,72,47,61,45,49,65,66,69,72,66,64,79,63,59,58,49,58,66,49,59,66,55,59,49,57,62,11,12,6,14,9,V
65,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,63,62,63,63,63,62,62,63,63,63,62,62,64,66,65,58,61,47,33,64,64,65,55,75,59,72,65,83,77,75,63,73,67,66,63,56,62,51,58,60,13,7,8,15,11,V
65,55,55,55,57,59,59,59,57,61,61,61,60,64,64,64,60,60,63,63,63,60,59,59,59,59,59,39,46,52,70,39,61,42,41,68,63,56,63,64,62,69,50,55,74,63,48,58,64,58,65,42,64,65,56,53,5,14,7,7,11,V
65,50,50,50,47,48,48,48,47,50,50,50,48,55,55,55,48,56,63,63,63,56,58,66,66,66,58,35,45,69,69,34,39,49,49,62,53,40,52,46,67,61,46,57,53,82,43,76,65,32,49,30,55,62,67,59,8,13,13,13,12,V
65,61,61,61,65,64,64,64,65,65,65,65,66,63,63,63,66,58,58,58,58,58,55,52,52,52,55,68,61,45,69,57,65,66,51,67,68,71,67,66,60,79,60,60,64,65,63,59,49,61,68,62,51,52,42,40,14,16,11,11,6,V
65,56,56,56,62,62,62,62,62,64,64,64,63,61,61,61,63,52,52,52,52,52,50,45,45,45,50,45,48,36,68,42,68,40,40,64,67,74,67,70,66,77,47,51,64,60,41,49,21,63,65,46,67,39,41,46,6,14,13,10,6,V
65,61,61,61,64,64,64,64,64,64,64,64,65,63,63,63,65,63,61,61,61,63,61,58,58,58,61,67,57,41,65,53,65,66,66,59,66,68,72,70,65,76,70,64,79,62,64,75,53,63,63,57,62,58,59,51,6,11,14,13,11,V
65,54,54,54,59,57,57,57,59,59,59,59,60,61,61,61,60,64,64,64,64,64,63,62,62,62,63,57,52,42,67,34,64,48,47,63,65,63,64,64,55,68,49,63,73,69,51,58,66,48,55,58,58,61,68,66,13,10,11,7,12,V
65,60,60,60,63,62,62,62,63,62,62,62,64,58,58,58,64,52,50,50,50,52,49,43,43,43,49,67,61,44,64,49,67,50,48,62,64,74,70,68,45,71,63,65,59,48,50,69,45,70,59,55,55,29,32,30,13,13,12,7,7,V
65,53,53,53,60,57,57,57,60,59,59,59,62,60,60,60,62,64,60,60,60,64,64,59,59,59,64,68,38,55,66,43,68,52,38,57,55,75,74,72,54,78,50,74,82,52,47,53,52,48,65,40,48,64,64,66,10,9,8,13,7,V
65,61,61,61,64,63,63,63,64,63,63,63,63,57,57,57,63,50,47,47,47,50,46,40,40,40,46,60,60,50,61,54,66,57,58,55,65,77,70,81,59,60,61,46,68,64,54,42,32,61,64,50,58,38,19,20,10,11,6,15,15,V
65,58,58,58,62,60,60,60,62,60,60,60,63,60,60,60,63,65,62,62,62,65,64,61,61,61,64,66,44,55,62,45,66,69,61,59,66,78,77,80,62,82,65,77,71,55,48,71,60,56,51,43,63,59,64,63,13,15,10,7,13,V
65,53,53,53,56,56,56,56,56,58,58,58,57,60,60,60,57,62,64,64,64,62,62,64,64,64,62,43,41,57,64,41,57,39,42,63,67,59,64,65,60,67,47,76,65,62,46,58,64,51,55,48,62,69,68,67,15,9,14,13,11,V
65,55,55,55,58,58,58,58,58,60,60,60,60,61,61,61,60,62,64,64,64,62,63,64,64,64,63,42,35,59,68,45,63,66,64,66,65,78,83,78,55,75,65,76,69,67,55,71,63,39,60,40,64,62,64,60,7,11,15,9,13,V
65,63,63,63,65,64,64,64,65,62,62,62,64,54,54,54,64,49,42,42,42,49,46,38,38,38,46,55,65,52,59,60,69,54,57,39,66,81,90,92,56,82,60,80,70,53,57,34,32,64,52,58,61,24,21,16,8,7,15,15,6,V
65,58,58,58,61,59,59,59,61,59,59,59,63,59,59,59,63,65,60,60,60,65,65,60,60,60,65,63,40,51,60,37,59,40,39,58,63,80,95,71,64,70,66,77,84,64,46,63,58,60,50,42,60,57,57,60,9,7,8,6,12,V
65,57,57,57,62,61,61,61,62,63,63,63,64,65,65,65,64,62,63,63,63,62,60,57,57,57,60,63,55,35,70,57,62,57,42,63,65,59,60,74,63,70,55,71,83,59,52,61,61,63,66,60,67,61,60,46,12,15,14,12,6,V
65,62,62,62,63,62,62,62,63,63,63,63,65,64,64,64,65,67,65,65,65,67,66,64,64,64,66,65,63,57,70,49,64,48,40,63,65,71,70,60,60,69,59,64,76,65,48,64,65,61,58,57,53,64,68,68,9,11,8,14,16,V
65,65,65,65,64,66,66,66,64,66,66,66,63,64,64,64,63,55,56,56,56,55,55,53,53,53,55,44,67,69,66,58,65,60,50,60,69,59,72,73,64,69,55,62,69,70,65,41,43,68,68,68,66,30,55,49,14,10,7,9,8,V
65,60,60,60,63,62,62,62,63,63,63,63,64,63,63,63,64,64,63,63,63,64,64,62,62,62,64,63,42,62,70,46,64,44,44,65,68,77,73,59,63,68,67,59,61,66,65,61,62,59,59,47,63,60,63,60,7,11,14,8,7,V
65,61,61,61,64,63,63,63,64,63,63,63,63,59,59,59,63,54,51,51,51,54,52,46,46,46,52,60,59,52,64,54,68,61,58,53,65,69,66,70,63,66,68,55,72,56,60,42,36,61,63,58,62,50,34,34,7,13,13,6,5,V
64,57,57,57,61,59,59,59,61,60,60,60,62,58,58,58,62,58,54,54,54,58,57,51,51,51,57,58,48,54,59,29,61,59,67,56,60,83,85,84,62,76,54,60,79,62,49,51,47,55,57,69,54,38,49,48,7,9,13,7,11,V
64,51,51,51,50,51,51,51,50,53,53,53,52,57,57,57,52,58,62,62,62,58,58,63,63,63,58,50,45,60,64,31,49,41,37,65,57,43,45,60,53,43,63,73,72,70,48,73,59,39,55,43,50,62,66,64,14,8,6,5,8,V
64,55,55,55,61,60,60,60,61,62,62,62,63,62,62,62,63,59,58,58,58,59,57,52,52,52,57,53,45,39,68,37,63,63,57,64,66,75,72,73,62,74,50,58,73,48,47,55,57,59,60,46,55,43,55,44,8,10,9,9,12,V
64,51,51,51,60,58,58,58,60,62,62,62,61,62,62,62,61,51,55,55,55,51,48,44,44,44,48,67,50,23,71,48,62,74,72,73,66,51,45,58,61,73,42,52,42,49,47,50,51,59,68,70,62,40,45,24,9,13,13,16,6,V
64,58,58,58,62,61,61,61,62,62,62,62,62,58,58,58,62,54,51,51,51,54,52,45,45,45,52,56,61,36,63,44,62,49,41,57,63,79,72,81,54,83,66,52,67,48,51,53,37,62,60,46,59,47,36,46,8,9,16,9,13,V
64,54,54,54,58,58,58,58,58,60,60,60,61,63,63,63,61,62,63,63,63,62,61,59,59,59,61,47,40,50,65,57,65,49,48,64,70,69,65,61,59,70,62,61,78,59,45,59,65,43,67,64,65,57,57,58,10,13,7,12,8,V
64,51,51,51,51,52,52,52,51,54,54,54,53,58,58,58,53,58,62,62,62,58,59,62,62,62,59,39,35,55,69,45,46,48,32,61,59,61,54,59,61,58,48,68,67,74,45,64,56,48,50,35,56,58,68,65,12,15,13,9,14,V
64,61,61,61,64,63,63,63,64,64,64,64,63,62,62,62,63,60,60,60,60,60,59,57,57,57,59,59,60,53,65,58,64,64,62,63,66,69,68,85,59,77,63,67,73,65,64,58,53,62,61,65,63,60,56,50,16,11,13,8,16,V
64,56,56,56,63,61,61,61,63,62,62,62,62,57,57,57,62,46,43,43,43,46,43,33,33,33,43,59,53,40,65,45,69,62,58,62,67,73,74,73,54,68,60,54,56,35,57,45,22,55,58,55,55,16,23,21,12,14,7,9,13,V
64,54,54,54,55,55,55,55,55,56,56,56,56,58,58,58,56,60,63,63,63,60,61,63,63,63,61,38,48,56,68,46,57,42,39,61,66,66,70,71,60,79,54,67,66,63,46,78,59,34,47,48,56,65,63,61,7,7,14,13,9,V
64,58,58,58,61,60,60,60,61,61,61,61,63,62,62,62,63,64,62,62,62,64,64,60,60,60,64,65,48,58,67,41,59,54,42,62,63,73,73,77,62,72,58,66,81,59,53,61,60,58,56,39,51,57,62,59,13,10,7,14,5,V
64,59,59,59,62,61,61,61,62,60,60,60,62,56,56,56,62,52,47,47,47,52,49,42,42,42,49,60,58,43,59,50,66,42,25,54,58,84,83,76,53,76,62,59,70,67,55,43,42,57,59,57,64,29,28,25,8,14,12,11,6,V
64,64,64,64,65,64,64,64,65,63,63,63,63,58,58,58,63,51,47,47,47,51,49,42,42,42,49,71,66,59,58,63,62,60,66,56,71,58,68,71,58,69,68,55,60,58,73,43,31,70,58,72,56,20,30,41,9,7,13,10,8,V
64,52,52,52,51,51,51,51,51,52,52,52,53,55,55,55,53,60,63,63,63,60,61,65,65,65,61,45,38,67,63,41,51,48,43,59,58,61,55,58,64,49,60,62,69,75,41,72,62,37,42,48,46,61,69,63,10,14,6,6,14,V
64,59,59,59,64,62,62,62,64,63,63,63,63,58,58,58,63,54,50,50,50,54,52,45,45,45,52,61,57,58,64,36,65,51,51,62,64,81,84,90,53,92,61,70,54,32,57,41,51,60,58,66,58,47,31,26,11,10,10,15,10,V
64,59,59,59,64,62,62,62,64,63,63,63,64,59,59,59,64,51,49,49,49,51,48,40,40,40,48,71,63,34,64,62,67,74,76,63,64,73,60,83,56,73,73,66,65,49,65,55,35,57,59,55,58,31,29,28,14,11,12,13,9,V
64,57,57,57,60,60,60,60,60,63,63,63,60,62,62,62,60,54,56,56,56,54,55,53,53,53,55,52,49,60,70,45,57,56,59,64,66,69,61,63,63,68,49,52,44,54,67,60,38,53,70,42,54,16,74,59,9,10,9,14,15,V
64,59,59,59,62,61,61,61,62,62,62,62,62,61,61,61,62,60,59,59,59,60,59,56,56,56,59,58,56,61,66,49,63,56,41,64,65,68,73,86,55,83,63,71,74,51,56,66,51,56,58,39,56,45,59,56,8,10,12,6,10,V
64,61,61,61,63,62,62,62,63,63,63,63,63,58,58,58,63,48,45,45,45,48,45,38,38,38,45,54,60,54,62,56,63,58,38,58,63,78,77,80,60,71,61,54,72,63,58,35,28,60,62,63,60,23,21,18,7,7,6,10,14,V
64,59,59,59,65,63,63,63,65,65,65,65,64,62,62,62,64,57,56,56,56,57,54,49,49,49,54,61,60,34,67,61,65,62,63,62,66,69,79,91,58,91,68,61,63,53,66,49,55,56,66,62,53,54,48,26,15,14,15,16,16,V
64,53,53,53,60,59,59,59,60,62,62,62,61,62,62,62,61,58,59,59,59,58,56,51,51,51,56,48,45,36,69,50,66,42,43,67,63,68,66,74,63,91,44,56,63,31,55,73,57,58,59,54,44,41,55,54,10,8,7,10,10,V
64,62,62,62,60,61,61,61,60,61,61,61,60,63,63,63,60,61,63,63,63,61,61,63,63,63,61,67,57,73,62,41,62,64,42,64,61,40,47,58,67,41,75,33,73,74,79,72,58,59,62,48,57,62,63,61,7,12,11,11,15,V
64,58,58,58,59,59,59,59,59,61,61,61,61,62,62,62,61,58,60,60,60,58,57,56,56,56,57,57,45,58,79,43,59,48,45,76,58,64,61,60,64,62,64,57,56,58,48,61,50,64,51,52,45,46,59,55,8,12,12,10,6,V
64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,58,56,56,56,58,56,52,52,52,56,65,62,63,65,63,62,65,66,65,65,57,66,59,59,55,67,50,76,68,65,45,48,64,66,64,68,42,48,45,8,9,16,7,16,V
64,62,62,62,63,63,63,63,63,63,63,63,64,62,62,62,64,60,57,57,57,60,59,53,53,53,59,55,61,57,67,58,64,51,40,61,67,70,73,56,63,82,65,67,66,48,52,33,54,63,59,68,58,35,62,56,12,16,8,7,7,V
64,61,61,61,65,63,63,63,65,64,64,64,66,64,64,64,66,64,63,63,63,64,64,61,61,61,64,65,58,58,69,40,65,64,49,68,63,77,79,76,63,75,61,58,64,58,44,62,60,62,66,42,65,62,61,59,6,9,13,6,14,V
64,61,61,61,63,62,62,62,63,62,62,62,63,60,60,60,63,56,55,55,55,56,55,52,52,52,55,63,60,59,63,60,64,63,60,62,63,72,74,66,56,65,63,54,59,56,63,61,51,60,61,60,46,31,54,47,7,14,7,8,15,V
64,58,58,58,63,62,62,62,63,63,63,63,63,61,61,61,63,58,56,56,56,58,57,50,50,50,57,59,58,38,65,52,62,65,63,60,64,75,71,76,56,73,66,57,68,45,63,56,50,57,66,61,56,42,54,52,9,11,14,15,6,V
64,43,43,43,45,45,45,45,45,47,47,47,48,53,53,53,48,62,62,62,62,62,64,64,64,64,64,52,23,47,56,33,25,43,42,54,58,52,59,50,64,44,38,56,60,71,35,32,73,43,53,44,56,71,72,76,13,9,14,7,15,V
64,59,59,59,63,61,61,61,63,60,60,60,63,58,58,58,63,58,54,54,54,58,57,51,51,51,57,75,56,51,61,44,60,42,51,59,65,71,72,64,58,79,66,47,62,52,63,54,45,61,54,45,42,46,47,53,10,7,12,13,8,V
64,53,53,53,57,56,56,56,57,58,58,58,59,60,60,60,59,61,63,63,63,61,61,61,61,61,61,52,38,41,64,33,60,47,47,62,62,69,65,68,64,70,55,75,69,67,53,77,61,49,55,50,50,61,65,58,10,11,12,1,15,V
64,49,49,49,51,51,51,51,51,53,53,53,54,56,56,56,54,60,63,63,63,60,61,65,65,65,61,40,26,61,60,35,58,39,37,53,63,61,65,53,58,38,46,58,70,80,31,68,64,36,58,44,65,64,66,64,12,7,15,9,7,V
64,61,61,61,62,60,60,60,62,59,59,59,62,58,58,58,62,63,59,59,59,63,62,59,59,59,62,62,60,52,62,50,66,65,60,59,66,73,74,62,63,71,60,75,79,58,60,59,44,57,35,60,67,60,62,66,11,11,6,9,12,V
64,56,56,56,58,58,58,58,58,60,60,60,59,62,62,62,59,61,64,64,64,61,61,63,63,63,61,56,32,62,65,41,64,57,56,63,66,60,53,64,66,56,69,70,67,71,67,75,62,49,62,62,66,59,61,62,6,6,13,8,8,V
64,60,60,60,63,63,63,63,63,65,65,65,63,64,64,64,63,61,63,63,63,61,61,60,60,60,61,49,54,51,67,47,66,49,58,65,68,74,73,81,69,82,62,67,64,67,58,65,63,53,66,57,66,48,60,56,14,12,9,11,14,V
64,64,64,64,65,65,65,65,65,65,65,65,65,62,62,62,65,55,56,56,56,55,53,52,52,52,53,64,60,58,67,60,64,53,62,64,65,67,67,69,70,58,69,69,62,66,65,72,38,68,66,64,68,57,38,31,13,12,10,14,15,V
64,54,54,54,56,56,56,56,56,59,59,59,58,62,62,62,58,59,63,63,63,59,58,60,60,60,58,56,39,56,63,44,58,52,49,66,66,54,32,60,68,72,58,43,70,72,57,63,64,51,65,51,68,64,58,52,8,7,8,9,6,V
64,61,61,61,65,65,65,65,65,66,66,66,64,63,63,63,64,56,57,57,57,56,53,51,51,51,53,72,58,45,73,71,65,65,67,59,75,59,63,52,63,55,61,34,33,53,62,48,52,63,68,59,71,63,45,29,8,7,7,16,15,V
64,60,60,60,63,62,62,62,63,63,63,63,62,59,59,59,62,49,50,50,50,49,47,45,45,45,47,64,58,58,62,54,69,73,61,70,68,65,67,67,55,53,55,37,32,62,56,49,45,58,65,49,57,31,38,27,8,9,12,11,5,V
64,55,55,55,59,58,58,58,59,60,60,60,61,62,62,62,61,63,64,64,64,63,62,62,62,62,62,55,31,57,69,52,68,43,45,65,67,64,69,62,63,54,65,63,67,70,52,66,62,47,58,40,67,59,65,57,7,5,13,13,15,V
64,56,56,56,63,59,59,59,63,60,60,60,62,53,53,53,62,50,44,44,44,50,47,37,37,37,47,64,61,39,59,39,69,67,63,55,65,87,79,87,45,83,58,44,65,42,52,45,18,48,50,60,56,33,31,34,11,12,15,8,14,V
64,57,57,57,62,60,60,60,62,60,60,60,62,54,54,54,62,49,43,43,43,49,47,36,36,36,47,58,54,38,57,56,58,49,38,55,61,92,89,72,51,83,61,81,73,48,54,29,24,59,61,54,56,28,23,26,12,15,12,10,6,V
64,54,54,54,62,60,60,60,62,62,62,62,62,56,56,56,62,42,40,40,40,42,37,27,27,27,37,63,59,21,67,42,69,58,68,62,68,57,61,63,51,79,54,47,45,34,32,35,18,63,66,46,60,15,13,15,13,11,10,13,7,V
64,57,57,57,61,60,60,60,61,62,62,62,62,63,63,63,62,61,61,61,61,61,60,57,57,57,60,60,48,48,64,33,60,51,54,66,64,71,62,70,68,70,59,59,66,65,52,55,64,60,65,46,59,53,54,55,10,15,10,8,15,V
64,59,59,59,62,60,60,60,62,61,61,61,63,62,62,62,63,65,62,62,62,65,64,61,61,61,64,65,58,48,63,59,65,57,59,64,62,69,70,62,58,68,59,74,75,64,60,51,65,57,55,62,58,58,67,64,13,11,13,13,7,V
64,56,56,56,63,61,61,61,63,61,61,61,62,54,54,54,62,50,43,43,43,50,46,36,36,36,46,61,52,32,58,37,69,53,40,49,61,85,81,81,54,84,63,73,61,38,54,27,26,60,57,50,52,41,24,26,6,9,10,12,14,V
64,59,59,59,62,61,61,61,62,62,62,62,62,62,62,62,62,62,61,61,61,62,61,58,58,58,61,63,58,50,67,57,63,64,51,61,65,62,66,75,59,73,65,71,69,49,60,65,61,57,59,55,54,54,62,58,6,12,8,9,9,V
64,57,57,57,61,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,61,60,57,57,57,60,53,47,45,67,48,64,50,48,66,65,77,75,76,60,78,64,69,68,62,59,62,58,52,62,45,52,55,56,54,8,5,8,11,9,V
64,48,48,48,50,50,50,50,50,53,53,53,54,58,58,58,54,59,62,62,62,59,59,62,62,62,59,43,36,57,61,38,54,33,32,60,60,50,61,53,55,57,42,75,82,77,33,74,57,33,64,40,67,60,65,58,7,13,12,6,10,V
64,55,55,55,57,57,57,57,57,58,58,58,58,59,59,59,58,60,62,62,62,60,60,61,61,61,60,39,35,47,67,24,61,29,38,61,68,73,69,68,55,68,63,62,68,70,44,64,60,62,41,45,47,63,66,58,6,10,13,7,8,V
64,62,62,62,63,63,63,63,63,63,63,63,64,63,63,63,64,65,64,64,64,65,64,63,63,63,64,55,55,46,61,45,64,62,35,62,64,77,82,76,63,82,78,89,83,74,65,74,64,58,60,40,59,64,61,59,7,7,11,10,12,V
64,60,60,60,63,62,62,62,63,62,62,62,63,56,56,56,63,47,43,43,43,47,43,35,35,35,43,56,63,45,59,50,66,63,26,55,64,79,70,84,57,72,57,52,67,55,55,27,27,63,60,62,58,30,20,11,12,12,11,16,6,V
64,59,59,59,64,63,63,63,64,64,64,64,64,63,63,63,64,62,60,60,60,62,60,55,55,55,60,54,55,36,66,50,65,63,69,62,66,84,77,87,70,75,65,57,72,66,58,39,63,51,63,62,60,54,52,49,6,8,10,11,6,V
64,57,57,57,59,60,60,60,59,61,61,61,60,63,63,63,60,60,63,63,63,60,61,60,60,60,61,48,52,49,65,42,54,51,55,66,72,64,59,51,66,79,57,56,51,54,40,55,59,61,66,53,52,61,69,65,9,5,7,14,12,V
64,60,60,60,61,62,62,62,61,63,63,63,61,63,63,63,61,61,63,63,63,61,61,61,61,61,61,46,55,52,63,58,63,47,53,59,65,68,58,70,73,71,59,71,67,62,51,73,60,64,63,51,59,45,70,65,13,6,9,14,12,V
64,65,65,65,61,63,63,63,61,63,63,63,62,65,65,65,62,62,64,64,64,62,61,63,63,63,61,53,62,75,66,54,57,53,45,64,64,55,57,69,70,72,69,91,88,78,64,69,62,64,63,47,67,51,58,55,14,15,15,6,14,V
64,55,55,55,61,60,60,60,61,62,62,62,62,63,63,63,62,59,59,59,59,59,56,51,51,51,56,57,51,22,69,53,60,62,62,66,64,66,65,71,64,67,58,60,77,64,53,57,51,55,68,63,60,59,45,42,12,12,11,11,16,V
64,57,57,57,61,59,59,59,61,59,59,59,63,60,60,60,63,65,61,61,61,65,64,60,60,60,64,62,59,49,62,35,61,57,31,58,62,77,80,62,57,60,54,62,88,63,41,61,53,48,60,39,46,58,67,64,11,10,8,11,10,V
64,57,57,57,61,60,60,60,61,62,62,62,63,63,63,63,63,60,60,60,60,60,58,56,56,56,58,59,48,51,73,53,66,60,63,71,72,62,66,65,52,61,62,59,64,66,44,48,51,52,62,60,65,57,54,53,10,9,7,12,14,V
64,61,61,61,62,61,61,61,62,61,61,61,62,62,62,62,62,64,63,63,63,64,63,62,62,62,63,66,55,57,64,63,63,58,63,63,63,68,65,74,63,71,70,66,74,69,63,67,64,53,59,45,64,59,63,61,12,14,6,8,6,V
64,63,63,63,62,62,62,62,62,61,61,61,63,61,61,61,63,62,61,61,61,62,61,61,61,61,61,66,58,66,64,53,61,47,55,57,65,64,68,52,60,64,69,71,73,70,65,71,55,62,59,65,64,63,59,51,14,8,8,13,10,V
64,58,58,58,63,61,61,61,63,62,62,62,63,62,62,62,63,61,59,59,59,61,59,54,54,54,59,60,53,44,67,49,61,57,31,62,65,74,71,74,70,78,56,60,68,48,58,53,58,58,57,57,58,52,57,44,13,6,10,12,6,V
64,57,57,57,61,60,60,60,61,60,60,60,62,57,57,57,62,55,51,51,51,55,54,47,47,47,54,56,50,48,59,39,66,38,61,58,58,80,79,82,57,72,50,58,75,58,49,39,38,63,58,43,63,51,39,43,14,10,9,11,9,V
64,59,59,59,61,62,62,62,61,63,63,63,62,62,62,62,62,58,59,59,59,58,57,55,55,55,57,41,48,57,72,48,70,41,45,68,65,69,65,64,62,80,66,63,65,40,57,62,45,58,55,55,66,51,58,59,11,11,14,7,8,V
64,61,61,61,63,63,63,63,63,63,63,63,63,62,62,62,63,55,54,54,54,55,53,49,49,49,53,70,65,53,64,34,63,71,73,66,63,67,48,57,63,61,68,57,56,56,63,46,47,62,67,67,63,32,50,47,14,12,9,14,11,V
64,60,60,60,61,61,61,61,61,61,61,61,61,62,62,62,61,61,63,63,63,61,60,61,61,61,60,47,58,53,64,34,63,36,34,61,64,68,66,67,64,64,61,71,76,65,52,76,62,61,58,41,47,57,62,54,6,10,15,8,6,V
64,52,52,52,52,52,52,52,52,53,53,53,54,55,55,55,54,60,62,62,62,60,61,64,64,64,61,38,41,50,61,34,55,42,43,57,61,65,72,65,55,55,60,70,71,78,39,70,63,39,43,31,52,66,68,61,13,14,11,7,13,V
64,63,63,63,61,62,62,62,61,63,63,63,61,62,62,62,61,58,61,61,61,58,57,61,61,61,57,46,64,68,64,47,62,48,51,62,64,60,57,68,60,52,62,74,73,73,56,83,53,68,64,58,63,54,57,54,14,14,12,10,14,V
64,62,62,62,62,62,62,62,62,62,62,62,62,58,58,58,62,49,49,49,49,49,47,45,45,45,47,58,64,61,66,60,64,65,61,61,60,71,65,71,58,78,67,66,63,58,61,64,22,56,63,65,51,41,32,30,7,8,8,12,13,V
64,59,59,59,63,61,61,61,63,62,62,62,63,60,60,60,63,61,57,57,57,61,59,54,54,54,59,59,65,44,66,41,66,56,45,58,64,74,72,84,55,85,58,83,78,60,66,36,48,51,54,61,53,49,61,56,9,9,11,10,12,V
64,55,55,55,57,57,57,57,57,59,59,59,60,63,63,63,60,64,66,66,66,64,64,65,65,65,64,51,38,57,65,37,56,46,53,65,68,69,68,67,65,54,59,72,81,73,50,70,68,44,61,55,65,61,66,61,15,16,12,11,10,V
64,61,61,61,63,62,62,62,63,63,63,63,63,62,62,62,63,60,60,60,60,60,59,58,58,58,59,60,53,53,65,57,63,62,63,63,64,72,70,73,64,74,67,64,60,66,58,60,53,60,67,61,65,55,58,56,9,10,7,11,14,V
64,57,57,57,57,57,57,57,57,58,58,58,58,60,60,60,58,63,63,63,63,63,63,63,63,63,63,56,51,54,64,50,52,50,55,57,56,67,63,68,61,73,63,61,75,58,59,76,65,57,58,60,57,64,66,64,12,9,10,7,14,V
64,61,61,61,64,63,63,63,64,63,63,63,64,57,57,57,64,49,45,45,45,49,46,39,39,39,46,59,60,49,59,59,67,67,60,53,64,81,73,77,61,81,61,62,69,56,62,39,22,61,63,65,59,41,24,21,8,11,5,5,5,V
63,55,55,55,59,59,59,59,59,61,61,61,60,61,61,61,60,59,58,58,58,59,58,54,54,54,58,59,32,60,69,43,69,67,64,65,69,65,57,67,59,62,61,53,57,53,62,40,52,52,55,59,55,42,61,58,10,11,12,6,8,V
63,58,58,58,60,60,60,60,60,61,61,61,61,61,61,61,61,58,59,59,59,58,58,57,57,57,58,52,42,65,72,41,60,48,49,69,65,67,69,71,66,74,60,63,56,46,43,62,43,65,54,52,50,56,59,55,6,7,12,12,6,V
63,59,59,59,62,61,61,61,62,62,62,62,63,60,60,60,63,57,56,56,56,57,56,52,52,52,56,62,53,48,66,57,65,63,65,62,66,70,67,65,51,65,65,62,72,61,59,50,37,60,61,60,61,62,48,47,8,10,14,11,9,V
63,60,60,60,61,62,62,62,61,63,63,63,63,62,62,62,63,55,55,55,55,55,53,49,49,49,53,49,45,52,68,54,65,64,45,66,69,68,64,76,69,75,75,61,71,56,48,53,36,60,59,59,64,38,47,43,13,13,12,13,12,V
63,59,59,59,61,60,60,60,61,60,60,60,62,60,60,60,62,60,60,60,60,60,59,58,58,58,59,65,58,54,65,45,58,42,38,58,63,68,64,60,62,52,54,55,69,67,45,58,55,60,62,34,58,58,59,48,16,16,8,9,6,V
63,61,61,61,62,62,62,62,62,61,61,61,62,56,56,56,62,49,45,45,45,49,47,40,40,40,47,53,59,49,57,58,62,65,58,47,63,79,72,83,66,79,63,73,80,64,51,43,19,64,61,64,57,32,30,23,8,11,13,11,6,V
63,53,53,53,55,53,53,53,55,54,54,54,56,57,57,57,56,62,61,61,61,62,62,61,61,61,62,55,38,52,61,51,61,51,52,56,65,61,57,58,61,67,60,63,86,70,64,65,56,40,35,53,64,62,65,61,9,9,12,16,9,V
63,56,56,56,62,60,60,60,62,61,61,61,62,55,55,55,62,47,41,41,41,47,43,34,34,34,43,61,50,30,62,40,68,42,64,48,64,78,72,78,58,76,62,75,56,51,58,31,15,56,59,49,58,23,29,21,11,15,9,7,10,V
63,56,56,56,61,59,59,59,61,61,61,61,62,62,62,62,62,60,60,60,60,60,59,56,56,56,59,64,51,51,70,46,63,48,49,68,63,65,67,63,48,69,53,59,62,56,48,60,52,63,62,63,58,55,62,55,12,9,7,8,14,V
63,59,59,59,60,60,60,60,60,61,61,61,61,62,62,62,61,62,62,62,62,62,62,60,60,60,62,64,55,61,68,40,57,52,62,62,59,66,66,63,66,77,63,71,61,55,61,63,66,55,62,60,60,45,66,63,10,14,15,10,8,V
63,58,58,58,59,59,59,59,59,60,60,60,60,61,61,61,60,62,62,62,62,62,62,61,61,61,62,54,51,61,63,40,61,50,40,62,63,65,67,70,61,66,59,58,75,67,58,65,60,52,63,50,58,60,62,61,10,15,8,12,8,V
63,58,58,58,61,61,61,61,61,62,62,62,61,61,61,61,61,56,56,56,56,56,54,52,52,52,54,54,56,48,63,56,62,65,63,64,64,59,69,72,53,76,65,66,74,59,63,53,44,59,67,59,64,54,48,45,14,9,14,9,11,V
